,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.7,0.009,0.69,0.711,0.0,0.0,4429.0,3311.0,1.0
Omega_m,0.284,0.011,0.267,0.301,0.0,0.0,4464.0,3490.0,1.0
M,-0.031,0.348,-0.5,0.44,0.011,0.01,3505.0,2729.0,1.0
dL[0],8.938,0.08,8.832,9.038,0.003,0.002,6234.0,4595.0,1.0
dL[1],11.354,0.121,11.196,11.511,0.004,0.003,5772.0,4281.0,1.0
dL[2],7.439,0.057,7.362,7.511,0.002,0.001,6746.0,4856.0,1.0
dL[3],5.963,0.037,5.913,6.017,0.001,0.001,7651.0,5394.0,1.0
dL[4],4.139,0.02,4.108,4.172,0.0,0.0,10932.0,8693.0,1.0
dL[5],10.901,0.113,10.754,11.047,0.004,0.003,5841.0,4309.0,1.0
dL[6],12.445,0.142,12.262,12.629,0.005,0.003,5636.0,4255.0,1.0
dL[7],8.756,0.077,8.655,8.854,0.002,0.002,6280.0,4636.0,1.0
dL[8],1.662,0.012,1.645,1.678,0.0,0.0,4759.0,3370.0,1.0
dL[9],4.461,0.022,4.426,4.495,0.0,0.0,9934.0,7723.0,1.0
dL[10],8.264,0.069,8.174,8.354,0.002,0.002,6427.0,4871.0,1.0
dL[11],15.541,0.202,15.284,15.81,0.007,0.005,5368.0,4176.0,1.0
dL[12],12.707,0.146,12.519,12.898,0.005,0.003,5608.0,4230.0,1.0
dL[13],13.461,0.161,13.254,13.67,0.005,0.004,5532.0,4108.0,1.0
dL[14],7.374,0.056,7.299,7.446,0.002,0.001,6773.0,4933.0,1.0
dL[15],4.185,0.02,4.152,4.216,0.0,0.0,10777.0,8087.0,1.0
dL[16],8.628,0.075,8.532,8.726,0.002,0.002,6316.0,4668.0,1.0
dL[17],7.396,0.056,7.32,7.468,0.002,0.001,6764.0,4944.0,1.0
dL[18],10.213,0.101,10.081,10.343,0.003,0.002,5952.0,4296.0,1.0
dL[19],2.923,0.015,2.898,2.946,0.0,0.0,7213.0,4985.0,1.0
dL[20],10.14,0.1,10.008,10.267,0.003,0.002,5966.0,4315.0,1.0
dL[21],7.826,0.063,7.744,7.907,0.002,0.001,6605.0,4916.0,1.0
dL[22],8.159,0.068,8.07,8.245,0.002,0.001,6456.0,4844.0,1.0
dL[23],6.817,0.048,6.752,6.881,0.001,0.001,7047.0,5283.0,1.0
dL[24],8.797,0.078,8.694,8.894,0.002,0.002,6270.0,4622.0,1.0
dL[25],12.826,0.149,12.636,13.021,0.005,0.003,5595.0,4188.0,1.0
dL[26],8.931,0.08,8.826,9.031,0.003,0.002,6236.0,4591.0,1.0
dL[27],5.874,0.036,5.826,5.927,0.001,0.001,7730.0,5399.0,1.0
dL[28],13.408,0.16,13.201,13.615,0.005,0.004,5537.0,4121.0,1.0
dL[29],7.943,0.064,7.858,8.025,0.002,0.001,6568.0,4881.0,1.0
dL[30],7.04,0.051,6.972,7.108,0.002,0.001,6920.0,5190.0,1.0
dL[31],8.17,0.068,8.084,8.26,0.002,0.001,6453.0,4844.0,1.0
dL[32],12.987,0.152,12.793,13.186,0.005,0.003,5579.0,4186.0,1.0
dL[33],14.768,0.186,14.533,15.018,0.006,0.004,5419.0,4164.0,1.0
dL[34],4.365,0.021,4.332,4.399,0.0,0.0,10213.0,7474.0,1.0
dL[35],13.095,0.154,12.898,13.297,0.005,0.004,5568.0,4184.0,1.0
dL[36],1.64,0.012,1.622,1.656,0.0,0.0,4750.0,3358.0,1.0
dL[37],14.399,0.179,14.173,14.638,0.006,0.004,5448.0,4121.0,1.0
dL[38],4.762,0.025,4.725,4.799,0.001,0.0,9238.0,5924.0,1.0
dL[39],14.181,0.175,13.957,14.411,0.006,0.004,5466.0,4136.0,1.0
dL[40],2.977,0.015,2.952,3.001,0.0,0.0,7779.0,6031.0,1.0
dL[41],12.944,0.151,12.752,13.143,0.005,0.003,5584.0,4192.0,1.0
dL[42],10.359,0.104,10.223,10.492,0.003,0.002,5927.0,4326.0,1.0
dL[43],4.661,0.024,4.624,4.697,0.0,0.0,9443.0,6842.0,1.0
dL[44],10.849,0.112,10.704,10.995,0.004,0.003,5849.0,4309.0,1.0
dL[45],15.14,0.194,14.893,15.398,0.006,0.004,5394.0,4201.0,1.0
dL[46],3.772,0.018,3.743,3.801,0.0,0.0,11527.0,9417.0,1.0
dL[47],14.555,0.182,14.325,14.799,0.006,0.004,5436.0,4151.0,1.0
dL[48],4.435,0.022,4.401,4.469,0.0,0.0,10004.0,7680.0,1.0
dL[49],6.604,0.045,6.543,6.665,0.001,0.001,7180.0,5299.0,1.0
dL[50],4.999,0.027,4.96,5.039,0.001,0.0,8799.0,5561.0,1.0
dL[51],12.139,0.136,11.964,12.315,0.004,0.003,5674.0,4237.0,1.0
dL[52],14.111,0.173,13.887,14.338,0.006,0.004,5475.0,4127.0,1.0
dL[53],7.845,0.063,7.762,7.926,0.002,0.001,6599.0,4889.0,1.0
dL[54],9.756,0.093,9.637,9.878,0.003,0.002,6036.0,4359.0,1.0
dL[55],4.073,0.019,4.043,4.105,0.0,0.0,11151.0,9159.0,1.0
dL[56],9.767,0.094,9.648,9.889,0.003,0.002,6034.0,4287.0,1.0
dL[57],5.234,0.029,5.191,5.276,0.001,0.0,8411.0,5503.0,1.0
dL[58],7.881,0.063,7.797,7.962,0.002,0.001,6587.0,4873.0,1.0
dL[59],5.128,0.028,5.086,5.168,0.001,0.0,8576.0,5509.0,1.0
dL[60],6.566,0.045,6.506,6.627,0.001,0.001,7208.0,5293.0,1.0
dL[61],2.778,0.014,2.754,2.801,0.0,0.0,6242.0,4087.0,1.0
dL[62],8.041,0.066,7.954,8.125,0.002,0.001,6493.0,4883.0,1.0
dL[63],7.02,0.051,6.953,7.088,0.002,0.001,6936.0,5184.0,1.0
dL[64],12.983,0.152,12.789,13.183,0.005,0.003,5580.0,4186.0,1.0
dL[65],3.557,0.017,3.53,3.585,0.0,0.0,11418.0,9809.0,1.0
dL[66],4.194,0.02,4.162,4.226,0.0,0.0,10750.0,7954.0,1.0
dL[67],8.201,0.068,8.115,8.292,0.002,0.001,6445.0,4830.0,1.0
dL[68],6.573,0.045,6.513,6.635,0.001,0.001,7203.0,5273.0,1.0
dL[69],5.425,0.031,5.38,5.47,0.001,0.001,8171.0,5516.0,1.0
dL[70],7.794,0.062,7.712,7.874,0.002,0.001,6616.0,4912.0,1.0
dL[71],5.177,0.029,5.134,5.217,0.001,0.0,8497.0,5527.0,1.0
dL[72],6.35,0.042,6.294,6.408,0.001,0.001,7353.0,5223.0,1.0
dL[73],11.214,0.119,11.059,11.367,0.004,0.003,5793.0,4296.0,1.0
dL[74],14.886,0.188,14.647,15.138,0.006,0.004,5412.0,4171.0,1.0
dL[75],5.051,0.027,5.011,5.091,0.001,0.0,8708.0,5311.0,1.0
dL[76],9.927,0.096,9.804,10.052,0.003,0.002,6003.0,4322.0,1.0
