,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.697,0.015,0.684,0.71,0.001,0.0,3617.0,2440.0,1.0
Omega_m,0.284,0.01,0.267,0.301,0.0,0.0,4433.0,3487.0,1.0
M,-0.309,0.529,-0.801,0.182,0.021,0.015,3151.0,2250.0,1.0
dL[0],8.64,0.214,8.542,8.741,0.009,0.006,4113.0,2775.0,1.0
dL[1],13.355,0.383,13.144,13.578,0.017,0.012,3735.0,2746.0,1.0
dL[2],13.063,0.372,12.86,13.277,0.017,0.012,3746.0,2742.0,1.0
dL[3],8.442,0.208,8.347,8.538,0.009,0.006,4142.0,2812.0,1.0
dL[4],7.658,0.182,7.582,7.742,0.008,0.005,4286.0,2698.0,1.0
dL[5],5.509,0.118,5.465,5.556,0.004,0.003,5482.0,2764.0,1.0
dL[6],11.274,0.306,11.113,11.437,0.014,0.01,3844.0,2702.0,1.0
dL[7],3.714,0.073,3.685,3.745,0.002,0.001,10186.0,6541.0,1.0
dL[8],7.901,0.19,7.821,7.99,0.008,0.006,4235.0,2772.0,1.0
dL[9],5.25,0.111,5.21,5.294,0.004,0.003,6359.0,2909.0,1.0
dL[10],3.737,0.074,3.708,3.769,0.002,0.001,10304.0,6622.0,1.0
dL[11],3.177,0.061,3.15,3.206,0.001,0.001,7665.0,4227.0,1.0
dL[12],10.561,0.28,10.416,10.704,0.012,0.009,3900.0,2744.0,1.0
dL[13],5.178,0.109,5.138,5.221,0.004,0.003,6644.0,2821.0,1.0
dL[14],7.072,0.164,7.007,7.146,0.007,0.005,4414.0,2735.0,1.0
dL[15],14.58,0.43,14.34,14.842,0.019,0.014,3694.0,2701.0,1.0
dL[16],7.8,0.187,7.72,7.885,0.008,0.006,4258.0,2689.0,1.0
dL[17],14.155,0.414,13.927,14.405,0.019,0.013,3708.0,2713.0,1.0
dL[18],12.644,0.356,12.451,12.845,0.016,0.011,3764.0,2708.0,1.0
dL[19],4.114,0.082,4.083,4.148,0.002,0.001,11705.0,5968.0,1.0
dL[20],9.476,0.242,9.359,9.596,0.011,0.007,4009.0,2777.0,1.0
dL[21],7.638,0.182,7.563,7.722,0.008,0.005,4291.0,2699.0,1.0
dL[22],6.971,0.161,6.906,7.042,0.007,0.005,4440.0,2728.0,1.0
dL[23],10.722,0.286,10.573,10.87,0.013,0.009,3887.0,2690.0,1.0
dL[24],2.382,0.045,2.357,2.405,0.001,0.001,5607.0,3170.0,1.0
dL[25],11.483,0.313,11.318,11.652,0.014,0.01,3829.0,2707.0,1.0
dL[26],13.404,0.385,13.192,13.628,0.017,0.012,3733.0,2737.0,1.0
dL[27],12.069,0.335,11.892,12.256,0.015,0.011,3793.0,2704.0,1.0
dL[28],8.358,0.205,8.264,8.451,0.009,0.006,4155.0,2804.0,1.0
dL[29],6.367,0.143,6.311,6.427,0.006,0.004,4631.0,2622.0,1.0
dL[30],11.762,0.323,11.59,11.939,0.014,0.01,3811.0,2692.0,1.0
dL[31],7.538,0.178,7.465,7.62,0.007,0.005,4311.0,2720.0,1.0
dL[32],5.722,0.124,5.674,5.771,0.005,0.003,4998.0,2635.0,1.0
dL[33],8.618,0.213,8.52,8.719,0.009,0.006,4116.0,2784.0,1.0
dL[34],4.239,0.085,4.208,4.275,0.002,0.002,11945.0,6353.0,1.0
dL[35],10.891,0.292,10.737,11.042,0.013,0.009,3873.0,2707.0,1.0
dL[36],11.745,0.323,11.574,11.922,0.014,0.01,3812.0,2695.0,1.0
dL[37],3.705,0.073,3.676,3.736,0.002,0.001,10143.0,6532.0,1.0
dL[38],14.348,0.421,14.115,14.604,0.019,0.013,3702.0,2699.0,1.0
dL[39],11.167,0.302,11.008,11.326,0.013,0.009,3852.0,2706.0,1.0
dL[40],6.769,0.155,6.707,6.836,0.006,0.004,4499.0,2692.0,1.0
dL[41],12.799,0.362,12.602,13.005,0.016,0.011,3757.0,2738.0,1.0
dL[42],6.776,0.155,6.715,6.843,0.006,0.004,4497.0,2683.0,1.0
dL[43],14.755,0.437,14.511,15.023,0.02,0.014,3689.0,2720.0,1.0
dL[44],6.88,0.158,6.817,6.95,0.006,0.005,4465.0,2706.0,1.0
dL[45],13.039,0.371,12.838,13.254,0.017,0.012,3747.0,2742.0,1.0
dL[46],10.139,0.265,10.007,10.275,0.012,0.008,3940.0,2739.0,1.0
dL[47],5.085,0.107,5.046,5.127,0.004,0.002,7097.0,2960.0,1.0
dL[48],11.81,0.325,11.638,11.988,0.014,0.01,3809.0,2692.0,1.0
dL[49],4.498,0.092,4.464,4.535,0.003,0.002,11671.0,4278.0,1.0
dL[50],3.645,0.071,3.616,3.676,0.001,0.001,9829.0,6651.0,1.0
dL[51],9.363,0.238,9.248,9.48,0.01,0.007,4022.0,2825.0,1.0
dL[52],10.025,0.261,9.896,10.159,0.011,0.008,3950.0,2759.0,1.0
dL[53],8.524,0.21,8.428,8.622,0.009,0.006,4129.0,2793.0,1.0
dL[54],12.892,0.365,12.695,13.103,0.016,0.012,3753.0,2708.0,1.0
dL[55],7.501,0.177,7.428,7.582,0.007,0.005,4319.0,2707.0,1.0
dL[56],7.38,0.174,7.308,7.458,0.007,0.005,4344.0,2760.0,1.0
dL[57],5.243,0.111,5.203,5.288,0.004,0.003,6378.0,2903.0,1.0
dL[58],11.112,0.3,10.954,11.269,0.013,0.009,3856.0,2715.0,1.0
dL[59],10.467,0.277,10.33,10.614,0.012,0.009,3908.0,2737.0,1.0
dL[60],7.677,0.183,7.601,7.762,0.008,0.005,4282.0,2698.0,1.0
dL[61],12.56,0.353,12.369,12.759,0.016,0.011,3769.0,2703.0,1.0
dL[62],9.934,0.258,9.808,10.066,0.011,0.008,3959.0,2770.0,1.0
dL[63],9.707,0.25,9.585,9.832,0.011,0.008,3985.0,2786.0,1.0
dL[64],11.342,0.308,11.18,11.507,0.014,0.01,3839.0,2706.0,1.0
dL[65],14.182,0.415,13.953,14.433,0.019,0.013,3707.0,2713.0,1.0
dL[66],2.479,0.047,2.454,2.504,0.001,0.001,5738.0,3168.0,1.0
dL[67],9.527,0.244,9.409,9.649,0.011,0.008,4003.0,2777.0,1.0
dL[68],14.014,0.408,13.789,14.259,0.018,0.013,3712.0,2741.0,1.0
dL[69],14.931,0.444,14.682,15.204,0.02,0.014,3683.0,2709.0,1.0
dL[70],9.709,0.25,9.587,9.835,0.011,0.008,3984.0,2786.0,1.0
dL[71],12.53,0.352,12.34,12.728,0.016,0.011,3770.0,2703.0,1.0
dL[72],11.928,0.329,11.752,12.109,0.015,0.01,3802.0,2689.0,1.0
dL[73],4.606,0.095,4.571,4.644,0.003,0.002,10254.0,3742.0,1.0
dL[74],2.064,0.04,2.041,2.087,0.001,0.001,5304.0,3098.0,1.0
dL[75],7.548,0.179,7.475,7.63,0.007,0.005,4310.0,2703.0,1.0
dL[76],2.262,0.043,2.238,2.286,0.001,0.001,5461.0,3138.0,1.0
dL[77],4.767,0.099,4.73,4.805,0.003,0.002,9058.0,3027.0,1.0
dL[78],5.619,0.121,5.575,5.669,0.004,0.003,5202.0,2765.0,1.0
dL[79],12.758,0.36,12.563,12.963,0.016,0.011,3759.0,2738.0,1.0
dL[80],10.272,0.27,10.137,10.412,0.012,0.008,3927.0,2733.0,1.0
dL[81],6.757,0.154,6.695,6.823,0.006,0.004,4503.0,2691.0,1.0
dL[82],12.988,0.369,12.787,13.2,0.016,0.012,3749.0,2757.0,1.0
dL[83],15.244,0.456,14.982,15.522,0.02,0.014,3675.0,2721.0,1.0
dL[84],10.324,0.272,10.19,10.467,0.012,0.008,3921.0,2726.0,1.0
dL[85],14.043,0.409,13.818,14.29,0.018,0.013,3711.0,2722.0,1.0
dL[86],7.465,0.176,7.392,7.545,0.007,0.005,4326.0,2733.0,1.0
dL[87],8.346,0.204,8.252,8.439,0.009,0.006,4157.0,2792.0,1.0
dL[88],8.842,0.221,8.738,8.947,0.01,0.007,4084.0,2761.0,1.0
dL[89],8.393,0.206,8.298,8.487,0.009,0.006,4149.0,2810.0,1.0
dL[90],2.961,0.057,2.935,2.988,0.001,0.001,6928.0,3832.0,1.0
dL[91],5.955,0.131,5.907,6.01,0.005,0.003,4785.0,2563.0,1.0
dL[92],12.719,0.359,12.524,12.923,0.016,0.011,3761.0,2738.0,1.0
dL[93],5.076,0.107,5.037,5.118,0.003,0.002,7148.0,3081.0,1.0
dL[94],13.871,0.403,13.649,14.111,0.018,0.013,3716.0,2737.0,1.0
dL[95],13.46,0.387,13.246,13.685,0.017,0.012,3730.0,2741.0,1.0
dL[96],4.486,0.091,4.452,4.522,0.003,0.002,11898.0,4273.0,1.0
dL[97],4.914,0.102,4.875,4.953,0.003,0.002,8128.0,3082.0,1.0
dL[98],6.298,0.141,6.244,6.358,0.005,0.004,4660.0,2609.0,1.0
dL[99],10.193,0.267,10.06,10.331,0.012,0.008,3934.0,2739.0,1.0
dL[100],12.268,0.342,12.084,12.458,0.015,0.011,3783.0,2707.0,1.0
dL[101],5.139,0.108,5.1,5.182,0.004,0.003,6817.0,2928.0,1.0
dL[102],9.051,0.228,8.944,9.162,0.01,0.007,4058.0,2767.0,1.0
dL[103],12.02,0.333,11.841,12.202,0.015,0.01,3797.0,2698.0,1.0
dL[104],14.162,0.414,13.934,14.413,0.019,0.013,3707.0,2713.0,1.0
dL[105],4.137,0.083,4.106,4.171,0.002,0.001,11755.0,5977.0,1.0
dL[106],10.85,0.29,10.698,11.0,0.013,0.009,3876.0,2712.0,1.0
dL[107],7.876,0.189,7.796,7.964,0.008,0.006,4243.0,2771.0,1.0
dL[108],12.215,0.34,12.033,12.405,0.015,0.011,3786.0,2707.0,1.0
dL[109],11.268,0.305,11.108,11.431,0.014,0.01,3844.0,2702.0,1.0
dL[110],7.404,0.174,7.333,7.483,0.007,0.005,4339.0,2761.0,1.0
dL[111],12.727,0.359,12.532,12.931,0.016,0.011,3760.0,2738.0,1.0
dL[112],5.469,0.117,5.425,5.514,0.004,0.003,5587.0,2780.0,1.0
dL[113],14.347,0.421,14.114,14.603,0.019,0.013,3702.0,2699.0,1.0
dL[114],12.644,0.356,12.451,12.845,0.016,0.011,3765.0,2708.0,1.0
dL[115],7.244,0.169,7.173,7.318,0.007,0.005,4376.0,2774.0,1.0
dL[116],3.685,0.072,3.656,3.717,0.001,0.001,10046.0,6518.0,1.0
dL[117],12.867,0.364,12.669,13.076,0.016,0.012,3754.0,2707.0,1.0
dL[118],15.331,0.459,15.067,15.612,0.021,0.015,3673.0,2717.0,1.0
dL[119],7.146,0.166,7.079,7.221,0.007,0.005,4397.0,2749.0,1.0
dL[120],5.312,0.113,5.271,5.357,0.004,0.003,6144.0,2906.0,1.0
dL[121],5.874,0.129,5.826,5.927,0.005,0.003,4835.0,2572.0,1.0
dL[122],13.867,0.402,13.645,14.107,0.018,0.013,3716.0,2737.0,1.0
dL[123],9.253,0.235,9.141,9.368,0.01,0.007,4035.0,2785.0,1.0
dL[124],4.27,0.086,4.238,4.305,0.002,0.002,11990.0,6087.0,1.0
dL[125],6.601,0.15,6.541,6.664,0.006,0.004,4553.0,2614.0,1.0
dL[126],7.068,0.164,7.004,7.142,0.007,0.005,4415.0,2733.0,1.0
dL[127],11.636,0.319,11.467,11.809,0.014,0.01,3819.0,2707.0,1.0
dL[128],4.783,0.099,4.746,4.822,0.003,0.002,8932.0,3029.0,1.0
dL[129],5.011,0.105,4.971,5.051,0.003,0.002,7562.0,3076.0,1.0
dL[130],11.312,0.307,11.151,11.476,0.014,0.01,3841.0,2702.0,1.0
dL[131],5.026,0.105,4.986,5.066,0.003,0.002,7465.0,3075.0,1.0
dL[132],7.994,0.193,7.912,8.085,0.008,0.006,4217.0,2763.0,1.0
dL[133],8.098,0.196,8.01,8.187,0.008,0.006,4197.0,2776.0,1.0
dL[134],10.8,0.289,10.65,10.95,0.013,0.009,3880.0,2699.0,1.0
dL[135],14.574,0.43,14.331,14.833,0.019,0.014,3694.0,2701.0,1.0
dL[136],9.043,0.228,8.937,9.154,0.01,0.007,4060.0,2767.0,1.0
dL[137],9.371,0.239,9.256,9.488,0.01,0.007,4021.0,2811.0,1.0
dL[138],6.93,0.16,6.865,6.999,0.007,0.005,4451.0,2719.0,1.0
dL[139],14.174,0.414,13.945,14.425,0.019,0.013,3707.0,2713.0,1.0
