,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.707,0.017,0.694,0.721,0.001,0.001,4980.0,3256.0,1.0
Omega_m,0.285,0.015,0.267,0.301,0.0,0.0,5235.0,3760.0,1.0
M,0.26,0.493,-0.341,0.846,0.015,0.013,4747.0,3168.0,1.0
dL[0],5.776,0.064,5.73,5.827,0.002,0.002,7493.0,3304.0,1.0
dL[1],14.178,0.275,13.945,14.43,0.012,0.008,6415.0,3552.0,1.0
dL[2],10.484,0.17,10.351,10.633,0.007,0.005,7531.0,3570.0,1.0
dL[3],5.497,0.059,5.454,5.545,0.002,0.002,7081.0,3172.0,1.0
dL[4],15.558,0.318,15.287,15.855,0.013,0.009,6179.0,3539.0,1.0
dL[5],8.454,0.119,8.362,8.551,0.005,0.004,8039.0,3397.0,1.0
dL[6],5.122,0.053,5.083,5.166,0.002,0.001,6824.0,3071.0,1.0
dL[7],4.875,0.05,4.838,4.917,0.002,0.001,6838.0,3480.0,1.0
dL[8],8.108,0.111,8.023,8.197,0.005,0.003,8101.0,3400.0,1.0
dL[9],13.867,0.266,13.642,14.109,0.011,0.008,6538.0,3557.0,1.0
dL[10],12.457,0.224,12.276,12.663,0.01,0.007,7083.0,3646.0,1.0
dL[11],5.943,0.067,5.896,5.998,0.003,0.002,7675.0,3369.0,1.0
dL[12],10.848,0.18,10.7,11.001,0.008,0.005,7430.0,3554.0,1.0
dL[13],6.403,0.076,6.351,6.466,0.003,0.002,7777.0,3366.0,1.0
dL[14],13.603,0.258,13.386,13.838,0.011,0.008,6648.0,3577.0,1.0
dL[15],5.704,0.063,5.659,5.754,0.002,0.002,7384.0,3360.0,1.0
dL[16],13.531,0.256,13.316,13.764,0.011,0.008,6678.0,3577.0,1.0
dL[17],8.538,0.121,8.444,8.636,0.005,0.004,8023.0,3430.0,1.0
dL[18],8.43,0.119,8.339,8.526,0.005,0.004,8042.0,3396.0,1.0
dL[19],13.42,0.252,13.208,13.65,0.011,0.008,6724.0,3577.0,1.0
dL[20],15.612,0.319,15.333,15.905,0.013,0.009,6179.0,3521.0,1.0
dL[21],12.466,0.224,12.285,12.672,0.01,0.007,7081.0,3646.0,1.0
dL[22],6.312,0.074,6.261,6.373,0.003,0.002,7809.0,3350.0,1.0
dL[23],13.328,0.25,13.118,13.555,0.011,0.007,6767.0,3577.0,1.0
dL[24],15.465,0.315,15.196,15.759,0.013,0.009,6175.0,3546.0,1.0
dL[25],4.941,0.051,4.903,4.983,0.002,0.001,6831.0,3222.0,1.0
dL[26],5.023,0.052,4.985,5.066,0.002,0.001,6821.0,3149.0,1.0
dL[27],11.241,0.19,11.087,11.408,0.008,0.006,7333.0,3585.0,1.0
dL[28],2.018,0.024,1.995,2.043,0.001,0.0,6568.0,4045.0,1.0
dL[29],5.019,0.052,4.981,5.062,0.002,0.001,6821.0,3140.0,1.0
dL[30],7.315,0.094,7.244,7.388,0.004,0.003,8038.0,3213.0,1.0
dL[31],9.327,0.14,9.221,9.447,0.006,0.004,7881.0,3453.0,1.0
dL[32],10.693,0.175,10.548,10.841,0.008,0.005,7472.0,3604.0,1.0
dL[33],10.732,0.176,10.587,10.882,0.008,0.005,7461.0,3568.0,1.0
dL[34],11.464,0.196,11.302,11.634,0.008,0.006,7282.0,3570.0,1.0
dL[35],8.518,0.121,8.425,8.616,0.005,0.004,8026.0,3421.0,1.0
dL[36],4.799,0.049,4.763,4.84,0.001,0.001,6866.0,3263.0,1.0
dL[37],6.561,0.079,6.507,6.626,0.003,0.002,7845.0,3421.0,1.0
dL[38],2.903,0.029,2.874,2.931,0.001,0.0,7475.0,4560.0,1.0
dL[39],13.552,0.256,13.336,13.785,0.011,0.008,6669.0,3577.0,1.0
dL[40],2.796,0.028,2.767,2.823,0.001,0.0,7329.0,4417.0,1.0
dL[41],3.338,0.032,3.308,3.369,0.001,0.0,8214.0,5108.0,1.0
dL[42],15.622,0.32,15.342,15.915,0.013,0.009,6179.0,3521.0,1.0
dL[43],7.12,0.09,7.054,7.192,0.004,0.003,8024.0,3278.0,1.0
dL[44],11.185,0.189,11.032,11.35,0.008,0.006,7347.0,3591.0,1.0
dL[45],3.942,0.038,3.909,3.976,0.001,0.001,9851.0,5191.0,1.0
dL[46],6.36,0.075,6.308,6.421,0.003,0.002,7757.0,3339.0,1.0
dL[47],9.879,0.154,9.759,10.012,0.007,0.005,7726.0,3431.0,1.0
dL[48],11.067,0.185,10.916,11.229,0.008,0.006,7375.0,3620.0,1.0
dL[49],4.955,0.051,4.918,4.997,0.002,0.001,6824.0,3129.0,1.0
dL[50],15.067,0.302,14.801,15.34,0.013,0.009,6177.0,3555.0,1.0
dL[51],4.476,0.044,4.44,4.512,0.001,0.001,7470.0,3450.0,1.0
dL[52],2.312,0.025,2.288,2.339,0.001,0.0,6801.0,4255.0,1.0
dL[53],2.178,0.025,2.152,2.202,0.001,0.0,6689.0,4307.0,1.0
dL[54],11.985,0.211,11.81,12.172,0.009,0.006,7175.0,3568.0,1.0
dL[55],9.722,0.15,9.606,9.851,0.007,0.005,7784.0,3454.0,1.0
dL[56],11.518,0.198,11.354,11.689,0.008,0.006,7271.0,3602.0,1.0
dL[57],9.384,0.142,9.276,9.505,0.006,0.004,7869.0,3456.0,1.0
dL[58],12.936,0.238,12.741,13.154,0.01,0.007,6957.0,3666.0,1.0
dL[59],13.389,0.251,13.178,13.618,0.011,0.008,6739.0,3577.0,1.0
dL[60],7.416,0.096,7.344,7.492,0.004,0.003,8048.0,3249.0,1.0
dL[61],11.908,0.209,11.734,12.091,0.009,0.006,7190.0,3588.0,1.0
dL[62],13.079,0.242,12.88,13.302,0.01,0.007,6883.0,3640.0,1.0
dL[63],9.739,0.151,9.623,9.869,0.007,0.005,7778.0,3454.0,1.0
dL[64],8.826,0.128,8.727,8.931,0.006,0.004,7962.0,3417.0,1.0
dL[65],11.153,0.188,11.001,11.317,0.008,0.006,7354.0,3635.0,1.0
dL[66],7.731,0.103,7.653,7.812,0.004,0.003,8035.0,3350.0,1.0
dL[67],6.396,0.075,6.345,6.459,0.003,0.002,7775.0,3366.0,1.0
dL[68],4.652,0.047,4.617,4.692,0.001,0.001,7021.0,3371.0,1.0
dL[69],3.668,0.035,3.637,3.701,0.001,0.001,9224.0,6764.0,1.0
dL[70],9.614,0.147,9.5,9.74,0.006,0.005,7822.0,3484.0,1.0
dL[71],8.777,0.127,8.679,8.881,0.005,0.004,7971.0,3412.0,1.0
dL[72],6.967,0.087,6.902,7.034,0.004,0.003,7998.0,3413.0,1.0
