,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.672,0.007,0.659,0.684,0.0,0.0,2322.0,2515.0,1.0
Omega_m,0.331,0.022,0.293,0.372,0.001,0.0,2199.0,2494.0,1.0
dL[0],7.228,0.041,7.158,7.298,0.001,0.001,5148.0,4466.0,1.0
dL[1],7.688,0.046,7.608,7.764,0.001,0.001,4699.0,4519.0,1.0
dL[2],8.082,0.05,7.993,8.164,0.001,0.001,4416.0,4446.0,1.0
dL[3],13.052,0.115,12.85,13.237,0.003,0.002,3139.0,3955.0,1.0
dL[4],14.911,0.142,14.659,15.137,0.003,0.002,2992.0,4010.0,1.0
dL[5],4.548,0.019,4.515,4.583,0.0,0.0,14339.0,8993.0,1.0
dL[6],11.654,0.095,11.481,11.804,0.002,0.002,3306.0,4029.0,1.0
dL[7],10.501,0.08,10.355,10.627,0.002,0.001,3508.0,3950.0,1.0
dL[8],11.157,0.088,10.998,11.298,0.002,0.001,3383.0,3972.0,1.0
dL[9],9.162,0.063,9.056,9.271,0.001,0.001,3886.0,4138.0,1.0
dL[10],6.886,0.037,6.822,6.949,0.001,0.0,5594.0,4611.0,1.0
dL[11],7.531,0.044,7.456,7.607,0.001,0.001,4833.0,4387.0,1.0
dL[12],9.61,0.068,9.496,9.729,0.001,0.001,3736.0,4192.0,1.0
dL[13],13.298,0.118,13.093,13.492,0.003,0.002,3116.0,3990.0,1.0
dL[14],10.088,0.074,9.952,10.206,0.002,0.001,3604.0,4148.0,1.0
dL[15],9.807,0.071,9.676,9.918,0.002,0.001,3680.0,4170.0,1.0
dL[16],14.754,0.14,14.506,14.977,0.003,0.002,3002.0,4031.0,1.0
dL[17],6.002,0.029,5.953,6.054,0.0,0.0,7647.0,5298.0,1.0
dL[18],3.959,0.017,3.93,3.989,0.0,0.0,12117.0,9776.0,1.0
dL[19],7.233,0.041,7.163,7.303,0.001,0.001,5142.0,4441.0,1.0
dL[20],6.103,0.03,6.052,6.157,0.0,0.0,7322.0,5107.0,1.0
dL[21],7.404,0.043,7.331,7.477,0.001,0.001,4959.0,4472.0,1.0
dL[22],12.84,0.112,12.645,13.022,0.003,0.002,3161.0,3941.0,1.0
dL[23],9.134,0.062,9.021,9.234,0.001,0.001,3896.0,4148.0,1.0
dL[24],7.643,0.045,7.565,7.72,0.001,0.001,4735.0,4454.0,1.0
dL[25],1.452,0.009,1.435,1.468,0.0,0.0,2897.0,3705.0,1.0
dL[26],14.193,0.131,13.961,14.404,0.003,0.002,3041.0,4064.0,1.0
dL[27],5.839,0.028,5.79,5.887,0.0,0.0,8224.0,5354.0,1.0
dL[28],12.61,0.108,12.421,12.788,0.003,0.002,3186.0,3987.0,1.0
dL[29],9.37,0.065,9.261,9.484,0.001,0.001,3812.0,4146.0,1.0
dL[30],14.801,0.14,14.551,15.025,0.003,0.002,2999.0,4031.0,1.0
dL[31],11.726,0.096,11.551,11.878,0.002,0.002,3296.0,4049.0,1.0
dL[32],14.709,0.139,14.463,14.931,0.003,0.002,3005.0,4031.0,1.0
dL[33],8.675,0.057,8.573,8.768,0.001,0.001,4092.0,4183.0,1.0
dL[34],10.386,0.078,10.244,10.51,0.002,0.001,3534.0,4039.0,1.0
dL[35],12.792,0.111,12.598,12.973,0.003,0.002,3166.0,3953.0,1.0
dL[36],7.836,0.047,7.755,7.916,0.001,0.001,4583.0,4516.0,1.0
dL[37],4.213,0.018,4.183,4.245,0.0,0.0,13619.0,9928.0,1.0
dL[38],5.458,0.025,5.414,5.501,0.0,0.0,9970.0,5802.0,1.0
dL[39],12.469,0.106,12.283,12.644,0.002,0.002,3201.0,3982.0,1.0
dL[40],6.783,0.036,6.721,6.845,0.001,0.0,5757.0,4689.0,1.0
dL[41],4.814,0.021,4.779,4.852,0.0,0.0,13768.0,7665.0,1.0
dL[42],1.817,0.011,1.798,1.836,0.0,0.0,3265.0,3796.0,1.0
dL[43],5.518,0.026,5.474,5.562,0.0,0.0,9663.0,5550.0,1.0
dL[44],14.3,0.133,14.066,14.514,0.003,0.002,3033.0,4058.0,1.0
dL[45],4.388,0.018,4.357,4.422,0.0,0.0,14211.0,9057.0,1.0
dL[46],7.777,0.047,7.696,7.855,0.001,0.001,4627.0,4544.0,1.0
dL[47],12.934,0.113,12.737,13.119,0.003,0.002,3152.0,3958.0,1.0
dL[48],12.153,0.102,11.975,12.321,0.002,0.002,3240.0,4024.0,1.0
dL[49],8.127,0.05,8.036,8.209,0.001,0.001,4388.0,4394.0,1.0
dL[50],6.314,0.032,6.259,6.369,0.001,0.0,6725.0,5104.0,1.0
dL[51],8.105,0.05,8.015,8.187,0.001,0.001,4402.0,4446.0,1.0
dL[52],8.145,0.051,8.054,8.227,0.001,0.001,4377.0,4392.0,1.0
dL[53],10.588,0.081,10.441,10.716,0.002,0.001,3490.0,3950.0,1.0
dL[54],6.956,0.038,6.891,7.021,0.001,0.0,5496.0,4459.0,1.0
dL[55],8.656,0.057,8.555,8.748,0.001,0.001,4101.0,4178.0,1.0
dL[56],7.747,0.046,7.666,7.825,0.001,0.001,4651.0,4477.0,1.0
dL[57],11.346,0.091,11.181,11.491,0.002,0.001,3352.0,3965.0,1.0
dL[58],11.953,0.099,11.774,12.111,0.002,0.002,3265.0,4062.0,1.0
dL[59],8.109,0.05,8.019,8.191,0.001,0.001,4400.0,4446.0,1.0
dL[60],12.486,0.107,12.3,12.661,0.002,0.002,3199.0,3922.0,1.0
dL[61],5.815,0.028,5.766,5.862,0.0,0.0,8315.0,5352.0,1.0
dL[62],8.66,0.057,8.559,8.752,0.001,0.001,4099.0,4178.0,1.0
dL[63],12.09,0.101,11.908,12.251,0.002,0.002,3248.0,4067.0,1.0
dL[64],9.02,0.061,8.91,9.119,0.001,0.001,3941.0,4173.0,1.0
dL[65],8.144,0.051,8.053,8.227,0.001,0.001,4377.0,4392.0,1.0
dL[66],5.286,0.024,5.244,5.328,0.0,0.0,10973.0,6595.0,1.0
dL[67],8.575,0.056,8.476,8.667,0.001,0.001,4140.0,4100.0,1.0
dL[68],3.534,0.015,3.508,3.561,0.0,0.0,9066.0,9291.0,1.0
dL[69],5.214,0.023,5.172,5.253,0.0,0.0,11440.0,6740.0,1.0
dL[70],4.995,0.022,4.956,5.033,0.0,0.0,13015.0,7441.0,1.0
dL[71],5.362,0.024,5.32,5.405,0.0,0.0,10505.0,6202.0,1.0
dL[72],7.374,0.042,7.299,7.444,0.001,0.001,4990.0,4473.0,1.0
