,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.692,0.007,0.684,0.701,0.0,0.0,3070.0,3456.0,1.0
Omega_m,0.315,0.016,0.286,0.344,0.0,0.0,2738.0,2991.0,1.0
dL[0],5.957,0.064,5.905,6.009,0.001,0.001,5800.0,4422.0,1.0
dL[1],2.157,0.023,2.142,2.173,0.0,0.0,6819.0,6946.0,1.0
dL[2],5.592,0.06,5.545,5.639,0.001,0.001,6339.0,4705.0,1.0
dL[3],11.001,0.131,10.859,11.142,0.003,0.002,4025.0,3206.0,1.0
dL[4],9.173,0.105,9.064,9.276,0.002,0.002,4278.0,3288.0,1.0
dL[5],12.25,0.149,12.08,12.414,0.003,0.002,3914.0,3162.0,1.0
dL[6],2.729,0.029,2.709,2.746,0.001,0.0,10066.0,8134.0,1.0
dL[7],5.488,0.059,5.443,5.534,0.001,0.001,6531.0,4811.0,1.0
dL[8],11.257,0.134,11.108,11.4,0.003,0.002,4000.0,3215.0,1.0
dL[9],2.774,0.029,2.754,2.792,0.001,0.0,10277.0,8122.0,1.0
dL[10],14.564,0.183,14.338,14.772,0.004,0.003,3782.0,3141.0,1.0
dL[11],10.302,0.121,10.171,10.426,0.002,0.002,4105.0,3217.0,1.0
dL[12],9.86,0.115,9.737,9.975,0.002,0.002,4165.0,3224.0,1.0
dL[13],14.609,0.184,14.385,14.82,0.004,0.003,3780.0,3141.0,1.0
dL[14],5.491,0.059,5.446,5.537,0.001,0.001,6523.0,4797.0,1.0
dL[15],13.136,0.162,12.946,13.318,0.003,0.002,3854.0,3132.0,1.0
dL[16],5.154,0.055,5.112,5.194,0.001,0.001,7357.0,5374.0,1.0
dL[17],14.786,0.187,14.558,15.001,0.004,0.003,3772.0,3126.0,1.0
dL[18],8.942,0.102,8.838,9.04,0.002,0.001,4323.0,3258.0,1.0
dL[19],12.123,0.147,11.955,12.283,0.003,0.002,3925.0,3174.0,1.0
dL[20],12.013,0.145,11.848,12.172,0.003,0.002,3934.0,3179.0,1.0
dL[21],5.545,0.059,5.499,5.592,0.001,0.001,6420.0,4772.0,1.0
dL[22],6.764,0.074,6.697,6.826,0.001,0.001,5088.0,3471.0,1.0
dL[23],5.167,0.055,5.126,5.209,0.001,0.001,7316.0,5369.0,1.0
dL[24],12.076,0.146,11.909,12.236,0.003,0.002,3928.0,3188.0,1.0
dL[25],15.253,0.194,15.02,15.484,0.004,0.003,3754.0,3085.0,1.0
dL[26],13.251,0.164,13.059,13.436,0.004,0.002,3847.0,3125.0,1.0
dL[27],6.409,0.07,6.352,6.469,0.001,0.001,5339.0,3627.0,1.0
dL[28],7.954,0.089,7.869,8.037,0.002,0.001,4572.0,3405.0,1.0
dL[29],5.599,0.06,5.551,5.645,0.001,0.001,6328.0,4701.0,1.0
dL[30],4.5,0.047,4.466,4.534,0.001,0.001,9667.0,7233.0,1.0
dL[31],3.429,0.036,3.404,3.451,0.001,0.001,11931.0,8138.0,1.0
dL[32],9.691,0.113,9.571,9.802,0.002,0.002,4190.0,3231.0,1.0
dL[33],12.432,0.151,12.258,12.599,0.003,0.002,3900.0,3153.0,1.0
dL[34],10.227,0.12,10.098,10.35,0.002,0.002,4115.0,3227.0,1.0
dL[35],8.85,0.101,8.748,8.948,0.002,0.001,4342.0,3268.0,1.0
dL[36],10.001,0.117,9.876,10.119,0.002,0.002,4145.0,3235.0,1.0
dL[37],4.882,0.052,4.844,4.92,0.001,0.001,8187.0,6961.0,1.0
dL[38],14.385,0.18,14.164,14.589,0.004,0.003,3790.0,3134.0,1.0
dL[39],6.794,0.074,6.726,6.856,0.002,0.001,5071.0,3451.0,1.0
dL[40],6.715,0.073,6.649,6.776,0.001,0.001,5119.0,3474.0,1.0
dL[41],8.653,0.098,8.554,8.746,0.002,0.001,4388.0,3308.0,1.0
dL[42],14.915,0.188,14.684,15.133,0.004,0.003,3767.0,3105.0,1.0
dL[43],4.921,0.052,4.883,4.96,0.001,0.001,8058.0,6607.0,1.0
dL[44],13.631,0.169,13.429,13.823,0.004,0.003,3826.0,3110.0,1.0
dL[45],13.174,0.162,12.984,13.357,0.004,0.002,3852.0,3132.0,1.0
dL[46],11.357,0.136,11.206,11.503,0.003,0.002,3990.0,3215.0,1.0
dL[47],12.702,0.155,12.522,12.875,0.003,0.002,3881.0,3149.0,1.0
dL[48],7.166,0.079,7.096,7.237,0.002,0.001,4868.0,3495.0,1.0
dL[49],13.062,0.161,12.874,13.242,0.003,0.002,3858.0,3128.0,1.0
dL[50],12.929,0.159,12.744,13.106,0.003,0.002,3866.0,3145.0,1.0
dL[51],11.924,0.144,11.76,12.08,0.003,0.002,3941.0,3190.0,1.0
dL[52],9.755,0.113,9.634,9.867,0.002,0.002,4181.0,3238.0,1.0
dL[53],2.825,0.03,2.804,2.842,0.001,0.0,10502.0,8098.0,1.0
dL[54],10.754,0.127,10.617,10.889,0.003,0.002,4052.0,3207.0,1.0
dL[55],5.143,0.055,5.102,5.184,0.001,0.001,7389.0,5358.0,1.0
dL[56],13.153,0.162,12.962,13.335,0.003,0.002,3853.0,3132.0,1.0
dL[57],4.894,0.052,4.856,4.932,0.001,0.001,8147.0,6944.0,1.0
dL[58],8.188,0.092,8.098,8.274,0.002,0.001,4503.0,3315.0,1.0
dL[59],5.778,0.062,5.727,5.826,0.001,0.001,6043.0,4401.0,1.0
dL[60],11.241,0.134,11.092,11.384,0.003,0.002,4001.0,3215.0,1.0
dL[61],6.3,0.068,6.243,6.357,0.001,0.001,5435.0,3642.0,1.0
dL[62],14.149,0.177,13.933,14.348,0.004,0.003,3801.0,3121.0,1.0
dL[63],8.117,0.091,8.029,8.203,0.002,0.001,4523.0,3324.0,1.0
dL[64],12.592,0.154,12.414,12.762,0.003,0.002,3888.0,3163.0,1.0
dL[65],7.459,0.083,7.383,7.535,0.002,0.001,4743.0,3456.0,1.0
dL[66],5.345,0.057,5.301,5.388,0.001,0.001,6853.0,5211.0,1.0
dL[67],12.615,0.154,12.438,12.787,0.003,0.002,3886.0,3159.0,1.0
dL[68],5.069,0.054,5.029,5.11,0.001,0.001,7615.0,5786.0,1.0
dL[69],10.851,0.129,10.712,10.988,0.003,0.002,4042.0,3197.0,1.0
dL[70],9.626,0.112,9.508,9.736,0.002,0.002,4199.0,3220.0,1.0
dL[71],9.588,0.111,9.47,9.697,0.002,0.002,4206.0,3233.0,1.0
dL[72],7.226,0.08,7.155,7.298,0.002,0.001,4838.0,3504.0,1.0
dL[73],13.719,0.17,13.516,13.912,0.004,0.003,3821.0,3103.0,1.0
dL[74],7.063,0.078,6.994,7.133,0.002,0.001,4917.0,3475.0,1.0
dL[75],14.735,0.186,14.508,14.949,0.004,0.003,3775.0,3141.0,1.0
dL[76],1.53,0.017,1.517,1.542,0.0,0.0,4649.0,5237.0,1.0
dL[77],5.923,0.064,5.871,5.974,0.001,0.001,5845.0,4424.0,1.0
dL[78],9.202,0.106,9.093,9.306,0.002,0.002,4272.0,3289.0,1.0
dL[79],8.7,0.099,8.601,8.795,0.002,0.001,4378.0,3308.0,1.0
dL[80],11.418,0.137,11.265,11.565,0.003,0.002,3984.0,3188.0,1.0
dL[81],8.839,0.101,8.737,8.936,0.002,0.001,4345.0,3272.0,1.0
dL[82],2.814,0.03,2.794,2.832,0.001,0.0,10458.0,8135.0,1.0
dL[83],10.622,0.125,10.488,10.755,0.003,0.002,4067.0,3201.0,1.0
dL[84],3.394,0.036,3.37,3.416,0.001,0.001,11903.0,8150.0,1.0
dL[85],9.886,0.115,9.762,10.001,0.002,0.002,4162.0,3224.0,1.0
dL[86],14.062,0.176,13.85,14.262,0.004,0.003,3805.0,3124.0,1.0
dL[87],7.222,0.08,7.151,7.294,0.002,0.001,4840.0,3504.0,1.0
dL[88],6.196,0.067,6.14,6.251,0.001,0.001,5535.0,3690.0,1.0
dL[89],10.885,0.129,10.744,11.022,0.003,0.002,4038.0,3213.0,1.0
dL[90],11.728,0.141,11.57,11.882,0.003,0.002,3957.0,3185.0,1.0
dL[91],9.931,0.116,9.807,10.047,0.002,0.002,4155.0,3229.0,1.0
dL[92],7.224,0.08,7.153,7.296,0.002,0.001,4839.0,3504.0,1.0
dL[93],1.263,0.014,1.252,1.273,0.0,0.0,4152.0,4629.0,1.0
dL[94],2.803,0.029,2.783,2.821,0.001,0.0,10411.0,8134.0,1.0
dL[95],9.952,0.116,9.828,10.068,0.002,0.002,4152.0,3234.0,1.0
dL[96],8.538,0.097,8.443,8.631,0.002,0.001,4414.0,3317.0,1.0
dL[97],10.476,0.123,10.344,10.605,0.002,0.002,4084.0,3186.0,1.0
dL[98],13.429,0.166,13.232,13.616,0.004,0.003,3837.0,3119.0,1.0
dL[99],15.16,0.192,14.93,15.39,0.004,0.003,3757.0,3097.0,1.0
dL[100],5.61,0.06,5.563,5.657,0.001,0.001,6309.0,4701.0,1.0
dL[101],5.153,0.055,5.111,5.194,0.001,0.001,7358.0,5374.0,1.0
dL[102],7.879,0.088,7.796,7.961,0.002,0.001,4596.0,3402.0,1.0
dL[103],10.388,0.122,10.258,10.516,0.002,0.002,4094.0,3182.0,1.0
dL[104],11.204,0.134,11.055,11.346,0.003,0.002,4004.0,3211.0,1.0
dL[105],6.031,0.065,5.977,6.083,0.001,0.001,5711.0,4365.0,1.0
dL[106],7.553,0.084,7.476,7.63,0.002,0.001,4708.0,3433.0,1.0
dL[107],2.264,0.024,2.248,2.28,0.001,0.0,7420.0,7405.0,1.0
dL[108],10.791,0.128,10.65,10.924,0.003,0.002,4048.0,3207.0,1.0
dL[109],4.216,0.044,4.186,4.247,0.001,0.001,10863.0,7450.0,1.0
dL[110],13.629,0.169,13.427,13.82,0.004,0.003,3826.0,3110.0,1.0
dL[111],12.443,0.152,12.269,12.611,0.003,0.002,3899.0,3153.0,1.0
dL[112],3.228,0.034,3.205,3.248,0.001,0.001,11669.0,8166.0,1.0
dL[113],8.149,0.092,8.061,8.236,0.002,0.001,4513.0,3334.0,1.0
dL[114],8.435,0.096,8.341,8.525,0.002,0.001,4439.0,3313.0,1.0
dL[115],7.552,0.084,7.475,7.629,0.002,0.001,4709.0,3433.0,1.0
dL[116],10.771,0.128,10.633,10.907,0.003,0.002,4051.0,3207.0,1.0
dL[117],9.206,0.106,9.097,9.309,0.002,0.002,4272.0,3289.0,1.0
dL[118],3.099,0.032,3.077,3.118,0.001,0.0,11363.0,8041.0,1.0
dL[119],10.087,0.118,9.96,10.206,0.002,0.002,4133.0,3232.0,1.0
dL[120],9.094,0.104,8.987,9.195,0.002,0.001,4293.0,3287.0,1.0
dL[121],14.43,0.181,14.216,14.644,0.004,0.003,3788.0,3134.0,1.0
dL[122],11.665,0.14,11.508,11.817,0.003,0.002,3962.0,3185.0,1.0
dL[123],10.089,0.118,9.962,10.208,0.002,0.002,4133.0,3232.0,1.0
dL[124],6.752,0.074,6.686,6.815,0.001,0.001,5095.0,3455.0,1.0
dL[125],9.109,0.105,9.001,9.21,0.002,0.001,4291.0,3287.0,1.0
