,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.721,0.024,0.676,0.764,0.0,0.0,4789.0,5456.0,1.0
Omega_m,0.285,0.01,0.268,0.302,0.0,0.0,7005.0,6660.0,1.0
M,0.203,0.614,-0.907,1.327,0.009,0.008,4677.0,5799.0,1.0
dL[0],11.335,0.201,11.014,11.664,0.002,0.002,15304.0,10878.0,1.0
dL[1],9.248,0.158,8.992,9.513,0.002,0.001,13747.0,11105.0,1.0
dL[2],15.175,0.297,14.696,15.65,0.003,0.003,13354.0,10731.0,1.0
dL[3],34.517,0.925,32.988,36.005,0.013,0.009,8171.0,9339.0,1.0
dL[4],47.892,1.402,45.577,50.181,0.02,0.015,7513.0,8923.0,1.0
dL[5],21.946,0.5,21.139,22.755,0.006,0.005,10086.0,10226.0,1.0
dL[6],55.647,1.683,52.867,58.412,0.024,0.018,7311.0,9076.0,1.0
dL[7],14.827,0.288,14.362,15.285,0.003,0.003,13595.0,10787.0,1.0
dL[8],42.006,1.191,40.028,43.934,0.017,0.012,7735.0,8968.0,1.0
dL[9],17.953,0.377,17.345,18.559,0.005,0.003,11652.0,10868.0,1.0
dL[10],20.124,0.443,19.401,20.829,0.006,0.004,10692.0,10583.0,1.0
dL[11],48.155,1.412,45.826,50.461,0.02,0.015,7504.0,8923.0,1.0
dL[12],29.666,0.757,28.424,30.88,0.01,0.008,8633.0,9507.0,1.0
dL[13],25.517,0.617,24.513,26.509,0.008,0.006,9257.0,10087.0,1.0
dL[14],71.954,2.279,68.142,75.669,0.033,0.024,7068.0,8610.0,1.0
dL[15],0.41,0.013,0.387,0.435,0.0,0.0,4850.0,5579.0,1.0
dL[16],0.136,0.005,0.129,0.145,0.0,0.0,4804.0,5469.0,1.0
dL[17],0.067,0.002,0.064,0.072,0.0,0.0,4796.0,5478.0,1.0
dL[18],0.649,0.02,0.615,0.687,0.0,0.0,4891.0,5631.0,1.0
dL[19],0.654,0.02,0.62,0.692,0.0,0.0,4892.0,5631.0,1.0
dL[20],0.252,0.008,0.238,0.268,0.0,0.0,4819.0,5438.0,1.0
dL[21],0.377,0.012,0.356,0.4,0.0,0.0,4845.0,5573.0,1.0
dL[22],0.486,0.015,0.46,0.516,0.0,0.0,4862.0,5619.0,1.0
dL[23],0.194,0.006,0.183,0.206,0.0,0.0,4812.0,5483.0,1.0
