,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.702,0.003,0.698,0.705,0.0,0.0,3968.0,3680.0,1.0
Omega_m,0.277,0.014,0.257,0.297,0.0,0.0,3031.0,3317.0,1.0
dL[0],0.452,0.001,0.45,0.454,0.0,0.0,4962.0,4054.0,1.0
dL[1],1.975,0.006,1.968,1.983,0.0,0.0,6481.0,4785.0,1.0
dL[2],1.025,0.003,1.022,1.029,0.0,0.0,8992.0,4534.0,1.0
dL[3],6.694,0.05,6.627,6.756,0.002,0.001,3483.0,3920.0,1.0
dL[4],1.646,0.005,1.64,1.652,0.0,0.0,8541.0,5790.0,1.0
dL[5],15.23,0.188,14.988,15.447,0.007,0.005,3236.0,3314.0,1.0
dL[6],2.412,0.008,2.401,2.423,0.0,0.0,5432.0,4359.0,1.0
dL[7],2.725,0.01,2.712,2.739,0.0,0.0,4945.0,4342.0,1.0
dL[8],8.757,0.079,8.655,8.854,0.003,0.002,3362.0,3762.0,1.0
dL[9],3.004,0.012,2.989,3.02,0.0,0.0,4618.0,4371.0,1.0
dL[10],5.64,0.037,5.59,5.687,0.001,0.001,3598.0,4070.0,1.0
dL[11],15.371,0.191,15.126,15.592,0.007,0.005,3235.0,3314.0,1.0
dL[12],2.518,0.009,2.507,2.53,0.0,0.0,5246.0,4374.0,1.0
dL[13],1.844,0.006,1.837,1.851,0.0,0.0,7058.0,4846.0,1.0
dL[14],1.466,0.004,1.461,1.471,0.0,0.0,11716.0,8405.0,1.0
dL[15],7.401,0.059,7.322,7.474,0.002,0.002,3432.0,3858.0,1.0
dL[16],4.794,0.028,4.757,4.83,0.001,0.001,3752.0,4056.0,1.0
dL[17],2.988,0.012,2.972,3.004,0.0,0.0,4646.0,4379.0,1.0
dL[18],1.128,0.003,1.125,1.132,0.0,0.0,11776.0,5776.0,1.0
dL[19],7.993,0.067,7.905,8.077,0.002,0.002,3398.0,3876.0,1.0
dL[20],13.217,0.152,13.025,13.399,0.006,0.004,3261.0,3338.0,1.0
dL[21],8.975,0.082,8.869,9.076,0.003,0.002,3354.0,3769.0,1.0
dL[22],0.57,0.002,0.568,0.572,0.0,0.0,5432.0,4242.0,1.0
dL[23],2.101,0.007,2.093,2.11,0.0,0.0,6065.0,4660.0,1.0
dL[24],9.938,0.097,9.813,10.056,0.004,0.003,3322.0,3408.0,1.0
dL[25],12.634,0.142,12.454,12.804,0.005,0.004,3268.0,3343.0,1.0
dL[26],7.363,0.059,7.285,7.436,0.002,0.002,3434.0,3855.0,1.0
dL[27],12.548,0.14,12.37,12.717,0.005,0.004,3269.0,3343.0,1.0
dL[28],13.672,0.16,13.47,13.863,0.006,0.005,3255.0,3345.0,1.0
dL[29],8.212,0.071,8.12,8.3,0.003,0.002,3385.0,3864.0,1.0
dL[30],0.903,0.003,0.9,0.906,0.0,0.0,7558.0,4380.0,1.0
dL[31],9.424,0.089,9.308,9.532,0.003,0.002,3338.0,3475.0,1.0
dL[32],12.185,0.134,12.015,12.347,0.005,0.004,3274.0,3351.0,1.0
dL[33],1.185,0.003,1.181,1.189,0.0,0.0,12770.0,9201.0,1.0
dL[34],10.191,0.101,10.057,10.31,0.004,0.003,3315.0,3408.0,1.0
dL[35],1.729,0.005,1.723,1.735,0.0,0.0,7780.0,4748.0,1.0
dL[36],5.736,0.038,5.685,5.784,0.001,0.001,3586.0,4096.0,1.0
dL[37],11.794,0.127,11.632,11.949,0.005,0.004,3280.0,3369.0,1.0
dL[38],14.443,0.174,14.224,14.65,0.007,0.005,3246.0,3328.0,1.0
dL[39],2.626,0.01,2.614,2.639,0.0,0.0,5080.0,4349.0,1.0
dL[40],12.863,0.146,12.678,13.038,0.006,0.004,3265.0,3341.0,1.0
dL[41],0.545,0.002,0.543,0.547,0.0,0.0,5318.0,4234.0,1.0
dL[42],6.147,0.043,6.09,6.202,0.001,0.001,3536.0,4021.0,1.0
dL[43],13.038,0.149,12.849,13.216,0.006,0.004,3263.0,3338.0,1.0
dL[44],8.576,0.076,8.477,8.669,0.003,0.002,3369.0,3793.0,1.0
dL[45],10.314,0.103,10.181,10.439,0.004,0.003,3312.0,3408.0,1.0
dL[46],10.541,0.106,10.403,10.67,0.004,0.003,3306.0,3386.0,1.0
dL[47],11.209,0.117,11.058,11.351,0.004,0.003,3291.0,3367.0,1.0
dL[48],9.479,0.09,9.362,9.588,0.003,0.002,3336.0,3475.0,1.0
dL[49],12.229,0.135,12.058,12.391,0.005,0.004,3274.0,3351.0,1.0
