,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.704,0.007,0.691,0.717,0.0,0.0,2747.0,3259.0,1.0
Omega_m,0.272,0.019,0.239,0.307,0.0,0.0,2599.0,3159.0,1.0
dL[0],13.532,0.119,13.321,13.736,0.002,0.001,3877.0,5015.0,1.0
dL[1],15.738,0.151,15.471,16.002,0.003,0.002,3675.0,4752.0,1.0
dL[2],12.578,0.106,12.393,12.761,0.002,0.001,4007.0,5134.0,1.0
dL[3],13.86,0.124,13.639,14.071,0.002,0.002,3840.0,4954.0,1.0
dL[4],12.154,0.101,11.983,12.331,0.002,0.001,4076.0,5231.0,1.0
dL[5],9.602,0.069,9.487,9.719,0.001,0.001,4787.0,6203.0,1.0
dL[6],9.521,0.068,9.4,9.628,0.001,0.001,4823.0,6248.0,1.0
dL[7],4.41,0.023,4.376,4.443,0.0,0.0,12434.0,8306.0,1.0
dL[8],4.473,0.023,4.439,4.507,0.0,0.0,12689.0,8364.0,1.0
dL[9],6.611,0.038,6.548,6.668,0.001,0.0,8083.0,8231.0,1.0
dL[10],8.168,0.053,8.079,8.253,0.001,0.001,5705.0,6962.0,1.0
dL[11],6.353,0.036,6.295,6.407,0.001,0.0,8794.0,8675.0,1.0
dL[12],2.104,0.014,2.082,2.125,0.0,0.0,3832.0,5153.0,1.0
dL[13],5.291,0.028,5.248,5.332,0.0,0.0,12573.0,8481.0,1.0
dL[14],6.864,0.04,6.8,6.928,0.001,0.0,7523.0,8237.0,1.0
dL[15],10.742,0.083,10.597,10.879,0.001,0.001,4386.0,5705.0,1.0
dL[16],7.557,0.047,7.48,7.632,0.001,0.001,6374.0,7282.0,1.0
dL[17],9.409,0.067,9.294,9.518,0.001,0.001,4876.0,6284.0,1.0
dL[18],5.868,0.032,5.817,5.915,0.0,0.0,10434.0,8553.0,1.0
dL[19],15.629,0.149,15.365,15.89,0.003,0.002,3683.0,4756.0,1.0
dL[20],14.346,0.131,14.115,14.572,0.002,0.002,3790.0,4837.0,1.0
dL[21],15.036,0.141,14.788,15.281,0.002,0.002,3729.0,4796.0,1.0
dL[22],11.632,0.094,11.471,11.794,0.002,0.001,4174.0,5563.0,1.0
dL[23],8.607,0.058,8.509,8.7,0.001,0.001,5349.0,6666.0,1.0
dL[24],12.087,0.1,11.918,12.262,0.002,0.001,4088.0,5303.0,1.0
dL[25],5.177,0.027,5.135,5.216,0.0,0.0,12900.0,8410.0,1.0
dL[26],10.04,0.074,9.913,10.164,0.001,0.001,4611.0,6131.0,1.0
dL[27],8.063,0.052,7.976,8.146,0.001,0.001,5804.0,7108.0,1.0
dL[28],13.251,0.116,13.047,13.449,0.002,0.001,3911.0,5014.0,1.0
dL[29],9.928,0.073,9.803,10.049,0.001,0.001,4653.0,6160.0,1.0
dL[30],9.936,0.073,9.811,10.057,0.001,0.001,4649.0,6160.0,1.0
dL[31],8.029,0.052,7.942,8.111,0.001,0.001,5837.0,7118.0,1.0
dL[32],12.681,0.108,12.493,12.867,0.002,0.001,3991.0,5126.0,1.0
dL[33],14.305,0.13,14.075,14.53,0.002,0.002,3794.0,4837.0,1.0
dL[34],7.534,0.047,7.458,7.608,0.001,0.001,6404.0,7342.0,1.0
