,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.722,0.025,0.675,0.768,0.0,0.0,5785.0,6352.0,1.0
Omega_m,0.285,0.009,0.268,0.301,0.0,0.0,7089.0,6201.0,1.0
M,0.221,0.65,-0.927,1.389,0.009,0.008,5824.0,6237.0,1.0
dL[0],11.336,0.17,11.011,11.656,0.001,0.001,16953.0,10201.0,1.0
dL[1],9.248,0.137,8.993,9.507,0.001,0.001,14438.0,10509.0,1.0
dL[2],15.177,0.251,14.719,15.667,0.002,0.001,15364.0,10322.0,1.0
dL[3],34.53,0.817,32.998,36.025,0.008,0.006,9819.0,9937.0,1.0
dL[4],47.915,1.254,45.579,50.205,0.014,0.01,9063.0,9558.0,1.0
dL[5],21.952,0.43,21.151,22.758,0.004,0.003,12037.0,10306.0,1.0
dL[6],55.675,1.512,52.853,58.421,0.017,0.012,8835.0,9256.0,1.0
dL[7],14.829,0.243,14.387,15.305,0.002,0.001,15595.0,10302.0,1.0
dL[8],42.025,1.06,40.036,43.951,0.011,0.008,9313.0,9554.0,1.0
dL[9],17.957,0.32,17.332,18.539,0.003,0.002,13775.0,10481.0,1.0
dL[10],20.128,0.379,19.422,20.838,0.003,0.002,12714.0,10639.0,1.0
dL[11],48.178,1.262,45.827,50.485,0.014,0.01,9054.0,9558.0,1.0
dL[12],29.676,0.663,28.481,30.947,0.007,0.005,10367.0,9915.0,1.0
dL[13],25.525,0.536,24.545,26.544,0.005,0.004,11082.0,10391.0,1.0
dL[14],71.993,2.058,68.175,75.737,0.023,0.016,8554.0,8908.0,1.0
dL[15],0.594,0.019,0.56,0.63,0.0,0.0,5844.0,6506.0,1.0
dL[16],0.381,0.012,0.359,0.405,0.0,0.0,5821.0,6444.0,1.0
dL[17],0.599,0.019,0.565,0.635,0.0,0.0,5845.0,6506.0,1.0
dL[18],0.559,0.018,0.527,0.593,0.0,0.0,5840.0,6474.0,1.0
dL[19],0.659,0.021,0.622,0.698,0.0,0.0,5852.0,6530.0,1.0
dL[20],0.709,0.022,0.67,0.752,0.0,0.0,5858.0,6498.0,1.0
dL[21],0.619,0.019,0.583,0.656,0.0,0.0,5847.0,6514.0,1.0
dL[22],0.859,0.026,0.811,0.909,0.0,0.0,5880.0,6508.0,1.0
dL[23],0.51,0.016,0.481,0.542,0.0,0.0,5834.0,6467.0,1.0
dL[24],0.438,0.014,0.413,0.466,0.0,0.0,5826.0,6405.0,1.0
dL[25],0.467,0.015,0.44,0.496,0.0,0.0,5830.0,6451.0,1.0
dL[26],0.53,0.017,0.499,0.563,0.0,0.0,5836.0,6491.0,1.0
dL[27],0.405,0.013,0.381,0.431,0.0,0.0,5822.0,6436.0,1.0
dL[28],0.212,0.007,0.199,0.225,0.0,0.0,5804.0,6372.0,1.0
dL[29],0.325,0.011,0.306,0.346,0.0,0.0,5815.0,6461.0,1.0
dL[30],0.377,0.012,0.355,0.4,0.0,0.0,5821.0,6444.0,1.0
