,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.675,0.008,0.664,0.685,0.0,0.0,2717.0,2359.0,1.0
Omega_m,0.305,0.02,0.273,0.339,0.001,0.0,2414.0,2200.0,1.0
dL[0],9.179,0.071,9.074,9.281,0.001,0.001,4143.0,2959.0,1.0
dL[1],13.288,0.129,13.093,13.475,0.003,0.002,3501.0,2793.0,1.0
dL[2],14.065,0.141,13.851,14.269,0.004,0.003,3441.0,2786.0,1.0
dL[3],6.424,0.04,6.366,6.479,0.001,0.0,5858.0,3249.0,1.0
dL[4],10.023,0.081,9.902,10.143,0.002,0.001,3936.0,2917.0,1.0
dL[5],15.145,0.158,14.9,15.369,0.004,0.003,3369.0,2774.0,1.0
dL[6],8.907,0.067,8.809,9.006,0.001,0.001,4228.0,2945.0,1.0
dL[7],6.904,0.045,6.839,6.965,0.001,0.001,5346.0,3327.0,1.0
dL[8],12.07,0.11,11.907,12.235,0.003,0.002,3625.0,2804.0,1.0
dL[9],9.424,0.074,9.315,9.532,0.002,0.001,4076.0,2964.0,1.0
dL[10],8.235,0.059,8.148,8.32,0.001,0.001,4484.0,3048.0,1.0
dL[11],7.434,0.05,7.362,7.506,0.001,0.001,4924.0,3178.0,1.0
dL[12],12.993,0.124,12.807,13.176,0.003,0.002,3527.0,2815.0,1.0
dL[13],6.89,0.045,6.825,6.952,0.001,0.001,5360.0,3315.0,1.0
dL[14],9.036,0.069,8.934,9.136,0.001,0.001,4187.0,2954.0,1.0
dL[15],10.987,0.095,10.847,11.128,0.002,0.002,3765.0,2846.0,1.0
dL[16],6.049,0.037,5.998,6.1,0.001,0.0,6355.0,3344.0,1.0
dL[17],11.43,0.101,11.281,11.581,0.002,0.002,3705.0,2828.0,1.0
dL[18],10.873,0.093,10.735,11.011,0.002,0.002,3782.0,2848.0,1.0
dL[19],2.602,0.017,2.582,2.624,0.0,0.0,4694.0,3087.0,1.0
dL[20],10.293,0.085,10.168,10.419,0.002,0.001,3882.0,2879.0,1.0
dL[21],2.446,0.016,2.426,2.466,0.0,0.0,4415.0,2824.0,1.0
dL[22],6.39,0.04,6.335,6.446,0.001,0.0,5897.0,3250.0,1.0
dL[23],14.487,0.148,14.259,14.697,0.004,0.003,3412.0,2789.0,1.0
dL[24],6.825,0.044,6.762,6.886,0.001,0.001,5422.0,3320.0,1.0
dL[25],13.009,0.124,12.822,13.191,0.003,0.002,3525.0,2815.0,1.0
dL[26],14.642,0.15,14.41,14.855,0.004,0.003,3400.0,2780.0,1.0
dL[27],9.322,0.072,9.215,9.428,0.002,0.001,4102.0,2941.0,1.0
dL[28],7.635,0.052,7.559,7.71,0.001,0.001,4796.0,3194.0,1.0
dL[29],7.141,0.047,7.072,7.207,0.001,0.001,5141.0,3246.0,1.0
dL[30],6.185,0.038,6.132,6.237,0.001,0.0,6160.0,3174.0,1.0
dL[31],8.099,0.058,8.016,8.182,0.001,0.001,4547.0,3077.0,1.0
dL[32],2.243,0.015,2.223,2.262,0.0,0.0,4112.0,2825.0,1.0
dL[33],15.377,0.162,15.134,15.614,0.004,0.003,3357.0,2773.0,1.0
dL[34],4.215,0.024,4.186,4.246,0.0,0.0,12960.0,9779.0,1.0
dL[35],15.26,0.16,15.02,15.495,0.004,0.003,3363.0,2783.0,1.0
dL[36],11.43,0.101,11.282,11.581,0.002,0.002,3705.0,2828.0,1.0
dL[37],8.305,0.06,8.216,8.39,0.001,0.001,4454.0,3049.0,1.0
dL[38],9.181,0.071,9.077,9.284,0.001,0.001,4142.0,2959.0,1.0
dL[39],12.622,0.119,12.442,12.794,0.003,0.002,3564.0,2800.0,1.0
dL[40],11.465,0.101,11.315,11.617,0.002,0.002,3700.0,2823.0,1.0
dL[41],12.466,0.116,12.289,12.634,0.003,0.002,3580.0,2805.0,1.0
dL[42],11.397,0.1,11.248,11.547,0.002,0.002,3709.0,2832.0,1.0
dL[43],6.184,0.038,6.131,6.236,0.001,0.0,6161.0,3174.0,1.0
dL[44],11.844,0.107,11.682,12.0,0.003,0.002,3653.0,2807.0,1.0
dL[45],13.175,0.127,12.982,13.36,0.003,0.002,3511.0,2819.0,1.0
dL[46],8.271,0.06,8.184,8.357,0.001,0.001,4468.0,3049.0,1.0
dL[47],13.849,0.138,13.64,14.048,0.004,0.003,3456.0,2791.0,1.0
dL[48],11.508,0.102,11.358,11.661,0.002,0.002,3695.0,2825.0,1.0
dL[49],10.049,0.082,9.928,10.17,0.002,0.001,3930.0,2908.0,1.0
dL[50],10.231,0.084,10.107,10.356,0.002,0.001,3894.0,2895.0,1.0
dL[51],10.399,0.087,10.272,10.528,0.002,0.001,3863.0,2871.0,1.0
dL[52],1.611,0.012,1.595,1.627,0.0,0.0,3429.0,2642.0,1.0
dL[53],4.489,0.026,4.457,4.522,0.0,0.0,13208.0,9891.0,1.0
dL[54],3.628,0.021,3.603,3.655,0.0,0.0,8568.0,6111.0,1.0
dL[55],12.345,0.114,12.171,12.511,0.003,0.002,3593.0,2816.0,1.0
dL[56],11.156,0.097,11.013,11.301,0.002,0.002,3741.0,2839.0,1.0
dL[57],8.532,0.063,8.441,8.624,0.001,0.001,4361.0,3025.0,1.0
dL[58],13.994,0.14,13.781,14.196,0.004,0.003,3446.0,2791.0,1.0
dL[59],3.926,0.023,3.898,3.954,0.0,0.0,11115.0,7884.0,1.0
dL[60],1.17,0.01,1.156,1.182,0.0,0.0,3132.0,2536.0,1.0
dL[61],12.015,0.11,11.85,12.176,0.003,0.002,3633.0,2814.0,1.0
dL[62],9.405,0.073,9.296,9.512,0.002,0.001,4081.0,2963.0,1.0
dL[63],10.695,0.091,10.561,10.829,0.002,0.002,3811.0,2862.0,1.0
dL[64],14.595,0.149,14.364,14.807,0.004,0.003,3403.0,2789.0,1.0
dL[65],3.529,0.021,3.502,3.554,0.0,0.0,8016.0,5424.0,1.0
dL[66],14.966,0.155,14.726,15.186,0.004,0.003,3379.0,2774.0,1.0
dL[67],6.069,0.037,6.018,6.12,0.001,0.0,6326.0,3351.0,1.0
dL[68],6.615,0.042,6.556,6.674,0.001,0.001,5649.0,3295.0,1.0
dL[69],5.23,0.031,5.19,5.271,0.001,0.0,8500.0,4124.0,1.0
dL[70],9.107,0.07,9.003,9.208,0.001,0.001,4165.0,2955.0,1.0
dL[71],6.181,0.038,6.128,6.233,0.001,0.0,6165.0,3174.0,1.0
dL[72],12.705,0.12,12.525,12.881,0.003,0.002,3555.0,2803.0,1.0
dL[73],14.987,0.156,14.747,15.208,0.004,0.003,3378.0,2774.0,1.0
dL[74],6.592,0.042,6.533,6.651,0.001,0.001,5674.0,3305.0,1.0
dL[75],14.338,0.145,14.116,14.547,0.004,0.003,3421.0,2786.0,1.0
dL[76],4.232,0.024,4.202,4.262,0.0,0.0,13005.0,9797.0,1.0
dL[77],6.675,0.043,6.615,6.735,0.001,0.001,5582.0,3327.0,1.0
dL[78],11.704,0.105,11.549,11.861,0.003,0.002,3669.0,2810.0,1.0
dL[79],12.095,0.111,11.927,12.256,0.003,0.002,3621.0,2801.0,1.0
dL[80],7.518,0.051,7.444,7.591,0.001,0.001,4869.0,3184.0,1.0
dL[81],11.54,0.103,11.389,11.694,0.002,0.002,3690.0,2825.0,1.0
