,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.699,0.035,0.633,0.76,0.0,0.0,10279.0,6189.0,1.0
Omega_m,0.284,0.009,0.268,0.301,0.0,0.0,29563.0,29111.0,1.0
M,0.862,3.953,-4.746,7.798,0.029,0.02,10320.0,6365.0,1.0
dL[0],0.6,0.024,0.553,0.646,0.0,0.0,18612.0,9287.0,1.0
dL[1],0.388,0.013,0.362,0.412,0.0,0.0,43355.0,34339.0,1.0
dL[2],0.605,0.025,0.557,0.651,0.0,0.0,18381.0,9020.0,1.0
dL[3],0.566,0.022,0.523,0.607,0.0,0.0,20396.0,9997.0,1.0
dL[4],0.665,0.029,0.608,0.718,0.0,0.0,16334.0,8352.0,1.0
dL[5],0.715,0.033,0.653,0.776,0.0,0.0,15216.0,8147.0,1.0
dL[6],0.625,0.026,0.575,0.674,0.0,0.0,17576.0,8699.0,1.0
dL[7],0.863,0.046,0.773,0.943,0.001,0.0,13281.0,7538.0,1.0
dL[8],0.517,0.019,0.481,0.554,0.0,0.0,24036.0,13523.0,1.0
dL[9],0.445,0.016,0.415,0.474,0.0,0.0,34268.0,29065.0,1.0
dL[10],0.474,0.017,0.441,0.505,0.0,0.0,29581.0,16906.0,1.0
dL[11],0.536,0.021,0.497,0.574,0.0,0.0,22340.0,11708.0,1.0
dL[12],0.411,0.014,0.384,0.438,0.0,0.0,40055.0,34512.0,1.0
dL[13],0.217,0.008,0.202,0.231,0.0,0.0,17954.0,12348.0,1.0
dL[14],0.332,0.011,0.311,0.353,0.0,0.0,41458.0,32587.0,1.0
dL[15],0.383,0.013,0.358,0.407,0.0,0.0,43650.0,34195.0,1.0
dL[16],0.585,0.023,0.54,0.629,0.0,0.0,19367.0,9603.0,1.0
dL[17],0.378,0.013,0.354,0.402,0.0,0.0,43765.0,34304.0,1.0
dL[18],0.226,0.008,0.21,0.24,0.0,0.0,19380.0,13947.0,1.0
dL[19],0.185,0.007,0.172,0.198,0.0,0.0,14661.0,8688.0,1.0
dL[20],0.435,0.015,0.406,0.463,0.0,0.0,35943.0,29256.0,1.0
dL[21],0.29,0.01,0.271,0.308,0.0,0.0,33503.0,31402.0,1.0
dL[22],0.512,0.019,0.475,0.547,0.0,0.0,24516.0,14490.0,1.0
dL[23],0.262,0.009,0.245,0.279,0.0,0.0,27291.0,27184.0,1.0
dL[24],0.483,0.018,0.449,0.515,0.0,0.0,28081.0,16218.0,1.0
dL[25],0.478,0.017,0.445,0.51,0.0,0.0,28802.0,16456.0,1.0
dL[26],0.522,0.02,0.485,0.559,0.0,0.0,23573.0,13501.0,1.0
dL[27],0.207,0.008,0.193,0.221,0.0,0.0,16780.0,11321.0,1.0
dL[28],0.136,0.005,0.126,0.146,0.0,0.0,12320.0,7418.0,1.0
dL[29],0.502,0.019,0.467,0.537,0.0,0.0,25566.0,14809.0,1.0
dL[30],0.498,0.018,0.463,0.532,0.0,0.0,26131.0,14971.0,1.0
dL[31],0.65,0.028,0.597,0.702,0.0,0.0,16755.0,8513.0,1.0
dL[32],0.464,0.017,0.432,0.495,0.0,0.0,31140.0,22532.0,1.0
dL[33],0.397,0.014,0.371,0.422,0.0,0.0,42208.0,34432.0,1.0
dL[34],0.388,0.013,0.362,0.412,0.0,0.0,43355.0,34339.0,1.0
dL[35],0.149,0.006,0.138,0.16,0.0,0.0,12819.0,7705.0,1.0
dL[36],0.493,0.018,0.458,0.526,0.0,0.0,26742.0,15240.0,1.0
dL[37],0.383,0.013,0.358,0.407,0.0,0.0,43650.0,34195.0,1.0
dL[38],0.435,0.015,0.406,0.463,0.0,0.0,35943.0,29256.0,1.0
dL[39],0.248,0.009,0.232,0.265,0.0,0.0,23936.0,18177.0,1.0
dL[40],0.625,0.026,0.575,0.674,0.0,0.0,17576.0,8699.0,1.0
dL[41],0.478,0.017,0.445,0.51,0.0,0.0,28802.0,16456.0,1.0
dL[42],0.221,0.008,0.206,0.236,0.0,0.0,18633.0,12916.0,1.0
dL[43],0.571,0.023,0.528,0.613,0.0,0.0,20127.0,9901.0,1.0
dL[44],0.378,0.013,0.354,0.402,0.0,0.0,43765.0,34304.0,1.0
dL[45],0.136,0.005,0.126,0.146,0.0,0.0,12320.0,7418.0,1.0
dL[46],0.445,0.016,0.415,0.474,0.0,0.0,34268.0,29065.0,1.0
dL[47],0.44,0.015,0.41,0.468,0.0,0.0,35113.0,29486.0,1.0
dL[48],0.171,0.006,0.159,0.184,0.0,0.0,13832.0,8282.0,1.0
dL[49],0.281,0.01,0.263,0.299,0.0,0.0,31368.0,31325.0,1.0
correction,0.989,0.031,0.934,1.011,0.001,0.0,10376.0,6348.0,1.0
Delta[0],23.816,0.0,23.815,23.816,0.0,0.0,29563.0,29111.0,1.0
Delta[1],23.756,0.0,23.756,23.757,0.0,0.0,29563.0,29111.0,1.0
Delta[2],23.782,0.0,23.781,23.783,0.0,0.0,29563.0,29111.0,1.0
Delta[3],23.781,0.0,23.78,23.782,0.0,0.0,29563.0,29111.0,1.0
Delta[4],23.782,0.001,23.781,23.783,0.0,0.0,29563.0,29111.0,1.0
Delta[5],23.773,0.001,23.771,23.774,0.0,0.0,29563.0,29111.0,1.0
Delta[6],23.743,0.001,23.741,23.745,0.0,0.0,29563.0,29111.0,1.0
Delta[7],23.775,0.001,23.773,23.777,0.0,0.0,29563.0,29111.0,1.0
Delta[8],23.771,0.001,23.769,23.773,0.0,0.0,29563.0,29111.0,1.0
Delta[9],23.879,0.001,23.876,23.881,0.0,0.0,29563.0,29111.0,1.0
Delta[10],23.814,0.001,23.811,23.816,0.0,0.0,29563.0,29111.0,1.0
Delta[11],23.877,0.001,23.875,23.88,0.0,0.0,29563.0,29111.0,1.0
Delta[12],23.853,0.002,23.851,23.856,0.0,0.0,29563.0,29111.0,1.0
Delta[13],23.797,0.002,23.793,23.8,0.0,0.0,29563.0,29111.0,1.0
Delta[14],23.823,0.002,23.82,23.827,0.0,0.0,29563.0,29111.0,1.0
Delta[15],23.878,0.002,23.874,23.882,0.0,0.0,29563.0,29111.0,1.0
Delta[16],23.803,0.002,23.799,23.808,0.0,0.0,29563.0,29111.0,1.0
Delta[17],23.747,0.002,23.743,23.752,0.0,0.0,29563.0,29111.0,1.0
Delta[18],23.821,0.003,23.816,23.826,0.0,0.0,29563.0,29111.0,1.0
Delta[19],23.819,0.003,23.814,23.824,0.0,0.0,29563.0,29111.0,1.0
Delta[20],23.803,0.003,23.797,23.808,0.0,0.0,29563.0,29111.0,1.0
Delta[21],23.808,0.003,23.802,23.814,0.0,0.0,29563.0,29111.0,1.0
Delta[22],23.798,0.003,23.791,23.804,0.0,0.0,29563.0,29111.0,1.0
Delta[23],23.797,0.004,23.79,23.804,0.0,0.0,29563.0,29111.0,1.0
Delta[24],23.766,0.004,23.759,23.774,0.0,0.0,29563.0,29111.0,1.0
Delta[25],23.798,0.004,23.79,23.806,0.0,0.0,29563.0,29111.0,1.0
Delta[26],23.835,0.005,23.826,23.843,0.0,0.0,29563.0,29111.0,1.0
Delta[27],23.807,0.005,23.798,23.816,0.0,0.0,29563.0,29111.0,1.0
Delta[28],23.802,0.005,23.792,23.812,0.0,0.0,29563.0,29111.0,1.0
Delta[29],23.813,0.006,23.803,23.824,0.0,0.0,29563.0,29111.0,1.0
Delta[30],23.803,0.006,23.792,23.814,0.0,0.0,29563.0,29111.0,1.0
Delta[31],23.823,0.007,23.811,23.836,0.0,0.0,29563.0,29111.0,1.0
Delta[32],23.797,0.007,23.784,23.811,0.0,0.0,29563.0,29111.0,1.0
Delta[33],23.822,0.008,23.808,23.837,0.0,0.0,29563.0,29111.0,1.0
Delta[34],23.78,0.008,23.765,23.796,0.0,0.0,29563.0,29111.0,1.0
Delta[35],23.773,0.009,23.755,23.79,0.0,0.0,29563.0,29111.0,1.0
Delta[36],23.814,0.01,23.795,23.833,0.0,0.0,29563.0,29111.0,1.0
Delta[37],23.814,0.011,23.793,23.836,0.0,0.0,29563.0,29111.0,1.0
Delta[38],23.775,0.014,23.75,23.801,0.0,0.0,29563.0,29111.0,1.0
Delta[39],23.675,0.016,23.646,23.705,0.0,0.0,29563.0,29111.0,1.0
A,32618798.143,10436.37,32599550.295,32638733.572,61.06,43.176,29563.0,29111.0,1.0
B,1370369.287,219.226,1369964.903,1370787.973,1.283,0.907,29563.0,29111.0,1.0
C,57571.555,0.0,57571.555,57571.555,0.0,0.0,52500.0,52500.0,
