,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.704,0.008,0.695,0.712,0.0,0.0,5196.0,5439.0,1.0
Omega_m,0.285,0.01,0.268,0.303,0.0,0.0,4609.0,4087.0,1.0
M,0.037,0.362,-0.385,0.451,0.01,0.009,4147.0,3932.0,1.0
dL[0],0.999,0.008,0.989,1.008,0.0,0.0,5448.0,6000.0,1.0
dL[1],54.906,0.876,53.637,56.15,0.02,0.014,5513.0,4816.0,1.0
dL[2],26.046,0.328,25.566,26.541,0.007,0.005,5832.0,5312.0,1.0
dL[3],25.586,0.32,25.11,26.062,0.007,0.005,5849.0,5347.0,1.0
dL[4],12.633,0.108,12.466,12.793,0.002,0.001,6785.0,5800.0,1.0
dL[5],25.245,0.314,24.778,25.711,0.007,0.005,5862.0,5346.0,1.0
dL[6],44.937,0.683,43.939,45.916,0.015,0.011,5551.0,4855.0,1.0
dL[7],25.203,0.313,24.737,25.668,0.007,0.005,5863.0,5346.0,1.0
dL[8],12.567,0.107,12.4,12.724,0.002,0.001,6796.0,5806.0,1.0
dL[9],2.429,0.016,2.411,2.447,0.0,0.0,6954.0,7837.0,1.0
dL[10],60.391,0.983,58.953,61.762,0.022,0.016,5499.0,4774.0,1.0
dL[11],35.373,0.5,34.64,36.107,0.011,0.008,5617.0,5215.0,1.0
dL[12],16.096,0.159,15.858,16.341,0.003,0.002,6355.0,5344.0,1.0
dL[13],12.859,0.111,12.689,13.026,0.002,0.001,6749.0,5787.0,1.0
dL[14],11.424,0.091,11.282,11.559,0.002,0.001,7135.0,5802.0,1.0
dL[15],8.922,0.061,8.835,9.016,0.001,0.001,8040.0,6094.0,1.0
dL[16],11.339,0.09,11.199,11.472,0.002,0.001,7157.0,5840.0,1.0
dL[17],7.423,0.046,7.361,7.492,0.001,0.0,9100.0,6442.0,1.0
dL[18],5.948,0.034,5.904,5.994,0.0,0.0,11642.0,8062.0,1.0
dL[19],4.127,0.023,4.099,4.153,0.0,0.0,15514.0,10911.0,1.0
dL[20],10.885,0.084,10.759,11.013,0.002,0.001,7275.0,5910.0,1.0
dL[21],12.43,0.105,12.267,12.586,0.002,0.001,6820.0,5808.0,1.0
dL[22],8.74,0.059,8.655,8.829,0.001,0.001,8141.0,6125.0,1.0
dL[23],1.656,0.012,1.642,1.67,0.0,0.0,5866.0,6561.0,1.0
dL[24],4.448,0.024,4.417,4.477,0.0,0.0,15867.0,10714.0,1.0
dL[25],8.248,0.054,8.169,8.327,0.001,0.001,8438.0,6343.0,1.0
dL[26],15.528,0.151,15.301,15.758,0.003,0.002,6408.0,5348.0,1.0
dL[27],12.692,0.109,12.524,12.853,0.002,0.001,6774.0,5781.0,1.0
dL[28],13.446,0.119,13.263,13.625,0.002,0.002,6657.0,5872.0,1.0
dL[29],7.359,0.045,7.297,7.426,0.001,0.0,9164.0,6481.0,1.0
dL[30],4.172,0.023,4.145,4.2,0.0,0.0,15622.0,10889.0,1.0
dL[31],8.613,0.058,8.529,8.699,0.001,0.001,8214.0,6103.0,1.0
dL[32],7.381,0.045,7.319,7.448,0.001,0.0,9143.0,6467.0,1.0
dL[33],10.198,0.076,10.086,10.314,0.001,0.001,7491.0,6006.0,1.0
dL[34],2.913,0.018,2.892,2.933,0.0,0.0,8212.0,8130.0,1.0
dL[35],10.125,0.075,10.014,10.239,0.001,0.001,7518.0,6065.0,1.0
dL[36],7.811,0.049,7.739,7.882,0.001,0.001,8761.0,6448.0,1.0
dL[37],8.143,0.053,8.066,8.22,0.001,0.001,8515.0,6465.0,1.0
dL[38],6.801,0.04,6.746,6.858,0.001,0.0,9789.0,7124.0,1.0
dL[39],8.781,0.059,8.695,8.871,0.001,0.001,8116.0,6099.0,1.0
dL[40],12.811,0.11,12.642,12.977,0.002,0.001,6756.0,5781.0,1.0
dL[41],8.915,0.061,8.828,9.008,0.001,0.001,8044.0,6094.0,1.0
dL[42],5.859,0.033,5.817,5.904,0.0,0.0,11932.0,8311.0,1.0
dL[43],13.394,0.119,13.212,13.571,0.002,0.002,6665.0,5828.0,1.0
dL[44],7.927,0.051,7.854,8.001,0.001,0.001,8669.0,6383.0,1.0
dL[45],7.024,0.042,6.965,7.084,0.001,0.0,9521.0,6913.0,1.0
dL[46],8.154,0.053,8.077,8.231,0.001,0.001,8507.0,6411.0,1.0
dL[47],12.972,0.113,12.8,13.141,0.002,0.002,6729.0,5787.0,1.0
dL[48],14.754,0.139,14.547,14.968,0.003,0.002,6495.0,5662.0,1.0
dL[49],4.352,0.024,4.323,4.381,0.0,0.0,15866.0,10737.0,1.0
dL[50],13.081,0.114,12.906,13.252,0.002,0.002,6714.0,5774.0,1.0
dL[51],1.633,0.012,1.619,1.647,0.0,0.0,5845.0,6529.0,1.0
dL[52],14.385,0.133,14.186,14.59,0.003,0.002,6537.0,5737.0,1.0
dL[53],4.749,0.026,4.717,4.781,0.0,0.0,15309.0,9417.0,1.0
dL[54],14.167,0.13,13.973,14.367,0.003,0.002,6563.0,5692.0,1.0
dL[55],2.967,0.018,2.946,2.987,0.0,0.0,8414.0,8169.0,1.0
dL[56],12.93,0.112,12.758,13.098,0.002,0.001,6737.0,5777.0,1.0
dL[57],10.343,0.078,10.228,10.462,0.001,0.001,7441.0,5940.0,1.0
dL[58],4.648,0.025,4.616,4.679,0.0,0.0,15591.0,9876.0,1.0
dL[59],10.834,0.084,10.708,10.96,0.001,0.001,7291.0,5944.0,1.0
dL[60],15.127,0.144,14.907,15.345,0.003,0.002,6448.0,5420.0,1.0
dL[61],3.76,0.021,3.736,3.785,0.0,0.0,13799.0,10017.0,1.0
dL[62],14.541,0.136,14.339,14.75,0.003,0.002,6519.0,5748.0,1.0
dL[63],4.422,0.024,4.393,4.452,0.0,0.0,15862.0,10630.0,1.0
dL[64],6.589,0.038,6.536,6.642,0.001,0.0,10082.0,7660.0,1.0
dL[65],4.985,0.027,4.951,5.019,0.0,0.0,14621.0,9127.0,1.0
dL[66],12.124,0.101,11.966,12.271,0.002,0.001,6911.0,5801.0,1.0
dL[67],14.097,0.129,13.905,14.296,0.003,0.002,6572.0,5681.0,1.0
dL[68],7.83,0.05,7.758,7.902,0.001,0.001,8748.0,6457.0,1.0
