,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.71,0.008,0.695,0.724,0.0,0.0,6447.0,6706.0,1.0
Omega_m,0.285,0.01,0.268,0.301,0.0,0.0,6909.0,6953.0,1.0
M,0.04,0.437,-0.683,0.717,0.008,0.007,5303.0,6030.0,1.0
dL[0],0.99,0.009,0.973,1.005,0.0,0.0,7817.0,8482.0,1.0
dL[1],54.444,1.547,51.896,57.049,0.026,0.019,6225.0,7327.0,1.0
dL[2],25.823,0.606,24.821,26.868,0.01,0.007,6462.0,7309.0,1.0
dL[3],25.367,0.591,24.381,26.38,0.01,0.007,6472.0,7326.0,1.0
dL[4],12.524,0.209,12.164,12.879,0.003,0.002,7205.0,7562.0,1.0
dL[5],25.029,0.58,24.061,26.024,0.01,0.007,6479.0,7316.0,1.0
dL[6],44.557,1.217,42.578,46.649,0.021,0.015,6265.0,7303.0,1.0
dL[7],24.987,0.579,24.021,25.98,0.01,0.007,6480.0,7316.0,1.0
dL[8],12.459,0.208,12.102,12.811,0.003,0.002,7215.0,7552.0,1.0
dL[9],2.408,0.017,2.377,2.44,0.0,0.0,14049.0,11060.0,1.0
dL[10],59.884,1.73,57.042,62.792,0.03,0.021,6209.0,7327.0,1.0
dL[11],35.073,0.904,33.597,36.631,0.015,0.011,6333.0,7362.0,1.0
dL[12],15.957,0.305,15.439,16.475,0.005,0.004,6848.0,7553.0,1.0
dL[13],12.747,0.215,12.379,13.114,0.004,0.002,7176.0,7584.0,1.0
dL[14],11.324,0.178,11.017,11.628,0.003,0.002,7438.0,7583.0,1.0
dL[15],0.359,0.004,0.352,0.365,0.0,0.0,6792.0,7312.0,1.0
dL[16],0.523,0.005,0.514,0.532,0.0,0.0,6988.0,7733.0,1.0
dL[17],0.068,0.001,0.067,0.07,0.0,0.0,6505.0,6907.0,1.0
dL[18],0.139,0.002,0.136,0.141,0.0,0.0,6567.0,6926.0,1.0
dL[19],0.17,0.002,0.166,0.173,0.0,0.0,6595.0,7007.0,1.0
dL[20],0.321,0.003,0.315,0.327,0.0,0.0,6750.0,7267.0,1.0
dL[21],0.382,0.004,0.375,0.389,0.0,0.0,6818.0,7375.0,1.0
dL[22],0.479,0.005,0.47,0.488,0.0,0.0,6935.0,7509.0,1.0
dL[23],0.139,0.002,0.136,0.141,0.0,0.0,6567.0,6926.0,1.0
dL[24],0.147,0.002,0.145,0.15,0.0,0.0,6575.0,6952.0,1.0
dL[25],0.192,0.002,0.189,0.196,0.0,0.0,6616.0,7036.0,1.0
dL[26],0.401,0.004,0.394,0.409,0.0,0.0,6840.0,7274.0,1.0
dL[27],0.298,0.003,0.292,0.303,0.0,0.0,6724.0,7230.0,1.0
dL[28],0.533,0.005,0.524,0.542,0.0,0.0,7001.0,7733.0,1.0
dL[29],0.373,0.004,0.366,0.38,0.0,0.0,6807.0,7385.0,1.0
dL[30],0.256,0.003,0.251,0.261,0.0,0.0,6679.0,7197.0,1.0
