,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.707,0.008,0.693,0.722,0.0,0.0,2884.0,3423.0,1.0
Omega_m,0.269,0.02,0.234,0.307,0.0,0.0,2857.0,3340.0,1.0
dL[0],5.778,0.028,5.728,5.827,0.0,0.0,11557.0,9097.0,1.0
dL[1],14.171,0.124,13.952,14.421,0.002,0.001,4150.0,5558.0,1.0
dL[2],10.483,0.075,10.345,10.622,0.001,0.001,4962.0,6592.0,1.0
dL[3],5.5,0.026,5.453,5.545,0.0,0.0,12117.0,9004.0,1.0
dL[4],15.547,0.145,15.275,15.819,0.002,0.002,4005.0,5392.0,1.0
dL[5],8.456,0.051,8.363,8.55,0.001,0.0,6221.0,7699.0,1.0
dL[6],5.124,0.024,5.082,5.166,0.0,0.0,12002.0,9375.0,1.0
dL[7],4.878,0.023,4.839,4.918,0.0,0.0,11296.0,9502.0,1.0
dL[8],8.109,0.048,8.023,8.197,0.001,0.0,6593.0,7737.0,1.0
dL[9],13.86,0.12,13.645,14.096,0.002,0.001,4190.0,5702.0,1.0
dL[10],12.453,0.1,12.269,12.645,0.002,0.001,4420.0,5785.0,1.0
dL[11],5.946,0.029,5.894,5.996,0.0,0.0,11134.0,8809.0,1.0
dL[12],10.846,0.079,10.704,10.998,0.001,0.001,4834.0,6501.0,1.0
dL[13],6.406,0.032,6.347,6.463,0.0,0.0,9875.0,8719.0,1.0
dL[14],13.597,0.116,13.387,13.824,0.002,0.001,4227.0,5656.0,1.0
dL[15],5.707,0.027,5.658,5.755,0.0,0.0,11719.0,9117.0,1.0
dL[16],13.524,0.115,13.317,13.75,0.002,0.001,4237.0,5656.0,1.0
dL[17],8.539,0.052,8.444,8.635,0.001,0.0,6141.0,7743.0,1.0
dL[18],8.431,0.051,8.339,8.525,0.001,0.0,6245.0,7847.0,1.0
dL[19],13.414,0.114,13.213,13.64,0.002,0.001,4253.0,5683.0,1.0
dL[20],15.601,0.145,15.327,15.874,0.002,0.002,4000.0,5361.0,1.0
dL[21],12.462,0.101,12.277,12.654,0.002,0.001,4418.0,5785.0,1.0
dL[22],6.314,0.032,6.257,6.369,0.0,0.0,10120.0,9005.0,1.0
dL[23],13.322,0.112,13.123,13.545,0.002,0.001,4267.0,5683.0,1.0
dL[24],15.454,0.143,15.184,15.723,0.002,0.002,4014.0,5392.0,1.0
dL[25],4.944,0.023,4.904,4.984,0.0,0.0,11509.0,9441.0,1.0
dL[26],5.026,0.023,4.984,5.066,0.0,0.0,11757.0,9525.0,1.0
dL[27],11.239,0.084,11.087,11.4,0.001,0.001,4713.0,6329.0,1.0
dL[28],2.019,0.013,1.995,2.043,0.0,0.0,3434.0,4645.0,1.0
dL[29],5.022,0.023,4.981,5.063,0.0,0.0,11746.0,9525.0,1.0
dL[30],7.317,0.04,7.244,7.388,0.0,0.0,7775.0,8206.0,1.0
dL[31],9.328,0.061,9.216,9.439,0.001,0.001,5532.0,7349.0,1.0
dL[32],10.691,0.077,10.55,10.837,0.001,0.001,4886.0,6536.0,1.0
dL[33],10.731,0.078,10.588,10.877,0.001,0.001,4872.0,6527.0,1.0
dL[34],11.462,0.087,11.304,11.629,0.001,0.001,4649.0,6262.0,1.0
dL[35],8.52,0.052,8.425,8.615,0.001,0.0,6159.0,7776.0,1.0
dL[36],4.801,0.022,4.763,4.841,0.0,0.0,11032.0,9452.0,1.0
dL[37],6.564,0.033,6.502,6.622,0.0,0.0,9460.0,8786.0,1.0
dL[38],2.905,0.016,2.878,2.933,0.0,0.0,4335.0,6374.0,1.0
dL[39],13.545,0.116,13.337,13.771,0.002,0.001,4234.0,5656.0,1.0
dL[40],2.798,0.016,2.77,2.825,0.0,0.0,4182.0,5936.0,1.0
dL[41],3.34,0.017,3.31,3.369,0.0,0.0,5133.0,7556.0,1.0
dL[42],15.611,0.145,15.336,15.884,0.002,0.002,3999.0,5361.0,1.0
dL[43],7.122,0.038,7.053,7.191,0.0,0.0,8158.0,8517.0,1.0
dL[44],11.183,0.084,11.033,11.344,0.001,0.001,4729.0,6315.0,1.0
dL[45],3.944,0.019,3.911,3.976,0.0,0.0,7000.0,8142.0,1.0
dL[46],6.362,0.032,6.305,6.418,0.0,0.0,9991.0,8974.0,1.0
dL[47],9.878,0.067,9.751,10.0,0.001,0.001,5225.0,7059.0,1.0
dL[48],11.065,0.082,10.918,11.223,0.001,0.001,4764.0,6382.0,1.0
dL[49],4.958,0.023,4.918,4.999,0.0,0.0,11551.0,9458.0,1.0
dL[50],15.058,0.137,14.793,15.31,0.002,0.002,4051.0,5401.0,1.0
dL[51],4.478,0.021,4.441,4.514,0.0,0.0,9588.0,9322.0,1.0
dL[52],2.314,0.014,2.288,2.339,0.0,0.0,3657.0,4976.0,1.0
dL[53],2.18,0.014,2.155,2.204,0.0,0.0,3547.0,4792.0,1.0
dL[54],11.981,0.094,11.814,12.165,0.001,0.001,4520.0,6007.0,1.0
dL[55],9.722,0.065,9.603,9.844,0.001,0.001,5305.0,7125.0,1.0
dL[56],11.515,0.088,11.356,11.684,0.001,0.001,4635.0,6232.0,1.0
dL[57],9.384,0.062,9.271,9.497,0.001,0.001,5497.0,7268.0,1.0
dL[58],12.93,0.107,12.734,13.135,0.002,0.001,4332.0,5704.0,1.0
dL[59],13.383,0.113,13.182,13.607,0.002,0.001,4258.0,5683.0,1.0
dL[60],7.418,0.041,7.343,7.491,0.001,0.0,7594.0,8309.0,1.0
dL[61],11.904,0.093,11.739,12.086,0.001,0.001,4538.0,6026.0,1.0
dL[62],13.073,0.109,12.881,13.289,0.002,0.001,4307.0,5683.0,1.0
dL[63],9.739,0.066,9.62,9.862,0.001,0.001,5296.0,7153.0,1.0
dL[64],8.827,0.055,8.725,8.927,0.001,0.001,5892.0,7512.0,1.0
dL[65],11.151,0.083,11.002,11.311,0.001,0.001,4738.0,6314.0,1.0
dL[66],7.733,0.044,7.653,7.813,0.001,0.0,7089.0,8113.0,1.0
dL[67],6.399,0.032,6.341,6.455,0.0,0.0,9892.0,8690.0,1.0
