,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.699,0.008,0.696,0.702,0.0,0.0,4111.0,2453.0,1.0
Omega_m,0.284,0.017,0.267,0.303,0.001,0.001,2527.0,2158.0,1.0
M,-0.065,0.376,-0.429,0.271,0.014,0.012,3016.0,1699.0,1.0
dL[0],1.004,0.01,1.001,1.007,0.0,0.0,7046.0,3574.0,1.0
dL[1],54.864,3.068,53.565,55.809,0.186,0.138,3769.0,2318.0,1.0
dL[2],26.037,1.053,25.527,26.436,0.059,0.044,3867.0,2323.0,1.0
dL[3],25.578,1.025,25.08,25.968,0.058,0.042,3869.0,2324.0,1.0
dL[4],12.643,0.335,12.462,12.792,0.016,0.012,4007.0,2321.0,1.0
dL[5],25.237,1.004,24.748,25.62,0.056,0.041,3870.0,2294.0,1.0
dL[6],44.905,2.333,43.878,45.655,0.139,0.104,3781.0,2314.0,1.0
dL[7],25.195,1.001,24.706,25.576,0.056,0.041,3870.0,2294.0,1.0
dL[8],12.577,0.332,12.398,12.725,0.016,0.011,4009.0,2320.0,1.0
dL[9],2.44,0.025,2.43,2.449,0.001,0.0,7798.0,2900.0,1.0
dL[10],60.344,3.482,58.907,61.408,0.213,0.158,3766.0,2322.0,1.0
dL[11],35.352,1.66,34.593,35.926,0.097,0.072,3816.0,2335.0,1.0
dL[12],16.101,0.495,15.84,16.312,0.026,0.018,3939.0,2310.0,1.0
dL[13],12.868,0.345,12.682,13.021,0.017,0.012,4003.0,2322.0,1.0
dL[14],11.434,0.284,11.281,11.564,0.013,0.01,4040.0,2357.0,1.0
dL[15],8.163,0.163,8.074,8.238,0.007,0.005,4183.0,2350.0,1.0
dL[16],2.9,0.032,2.886,2.912,0.001,0.001,6105.0,2548.0,1.0
dL[17],7.981,0.157,7.898,8.057,0.007,0.005,4193.0,2357.0,1.0
dL[18],5.953,0.097,5.903,5.997,0.004,0.003,4362.0,2330.0,1.0
