,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.702,0.003,0.698,0.705,0.0,0.0,4900.0,2468.0,1.0
Omega_m,0.285,0.011,0.268,0.303,0.0,0.0,2562.0,2606.0,1.0
M,0.145,0.426,-0.276,0.517,0.019,0.018,2890.0,1737.0,1.0
