,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.694,0.008,0.685,0.702,0.0,0.0,4199.0,2719.0,1.0
Omega_m,0.285,0.013,0.267,0.301,0.001,0.0,3322.0,2410.0,1.0
M,-0.313,0.378,-0.733,0.067,0.016,0.014,3292.0,2065.0,1.0
dL[0],0.554,0.005,0.549,0.56,0.0,0.0,4384.0,2891.0,1.0
dL[1],0.672,0.006,0.666,0.679,0.0,0.0,4440.0,2905.0,1.0
dL[2],0.595,0.005,0.589,0.601,0.0,0.0,4402.0,2890.0,1.0
dL[3],0.565,0.005,0.559,0.571,0.0,0.0,4389.0,2888.0,1.0
dL[4],0.07,0.001,0.069,0.071,0.0,0.0,4218.0,2813.0,1.0
dL[5],0.328,0.003,0.325,0.332,0.0,0.0,4296.0,2821.0,1.0
dL[6],0.652,0.006,0.645,0.658,0.0,0.0,4429.0,2929.0,1.0
dL[7],0.693,0.006,0.687,0.7,0.0,0.0,4450.0,2882.0,1.0
dL[8],0.454,0.004,0.45,0.459,0.0,0.0,4343.0,2846.0,1.0
dL[9],0.425,0.004,0.421,0.43,0.0,0.0,4332.0,2829.0,1.0
dL[10],0.793,0.007,0.786,0.801,0.0,0.0,4505.0,2901.0,1.0
dL[11],0.74,0.007,0.733,0.748,0.0,0.0,4476.0,2899.0,1.0
dL[12],0.621,0.006,0.615,0.627,0.0,0.0,4414.0,2905.0,1.0
dL[13],0.252,0.002,0.25,0.255,0.0,0.0,4269.0,2813.0,1.0
dL[14],0.376,0.004,0.372,0.38,0.0,0.0,4314.0,2824.0,1.0
dL[15],0.693,0.006,0.687,0.7,0.0,0.0,4450.0,2882.0,1.0
dL[16],0.575,0.005,0.569,0.581,0.0,0.0,4394.0,2885.0,1.0
dL[17],0.641,0.006,0.635,0.648,0.0,0.0,4424.0,2918.0,1.0
dL[18],0.73,0.006,0.723,0.737,0.0,0.0,4469.0,2928.0,1.0
dL[19],0.391,0.004,0.387,0.395,0.0,0.0,4320.0,2823.0,1.0
dL[20],0.386,0.004,0.382,0.39,0.0,0.0,4318.0,2824.0,1.0
dL[21],0.22,0.002,0.217,0.222,0.0,0.0,4260.0,2808.0,1.0
dL[22],0.425,0.004,0.421,0.43,0.0,0.0,4332.0,2829.0,1.0
dL[23],0.41,0.004,0.406,0.415,0.0,0.0,4327.0,2835.0,1.0
dL[24],0.746,0.007,0.739,0.753,0.0,0.0,4478.0,2899.0,1.0
dL[25],0.187,0.002,0.185,0.19,0.0,0.0,4250.0,2833.0,1.0
dL[26],0.367,0.004,0.363,0.371,0.0,0.0,4310.0,2824.0,1.0
dL[27],0.646,0.006,0.64,0.653,0.0,0.0,4427.0,2918.0,1.0
dL[28],0.509,0.005,0.504,0.515,0.0,0.0,4365.0,2856.0,1.0
dL[29],0.636,0.006,0.63,0.643,0.0,0.0,4422.0,2899.0,1.0
dL[30],0.524,0.005,0.519,0.53,0.0,0.0,4371.0,2855.0,1.0
dL[31],0.376,0.004,0.372,0.38,0.0,0.0,4314.0,2824.0,1.0
dL[32],0.59,0.005,0.584,0.596,0.0,0.0,4400.0,2890.0,1.0
dL[33],0.347,0.003,0.344,0.351,0.0,0.0,4303.0,2819.0,1.0
dL[34],0.22,0.002,0.217,0.222,0.0,0.0,4260.0,2808.0,1.0
dL[35],0.474,0.004,0.47,0.479,0.0,0.0,4351.0,2874.0,1.0
dL[36],0.575,0.005,0.569,0.581,0.0,0.0,4394.0,2885.0,1.0
dL[37],0.338,0.003,0.334,0.341,0.0,0.0,4299.0,2819.0,1.0
dL[38],0.519,0.005,0.514,0.525,0.0,0.0,4369.0,2852.0,1.0
dL[39],0.371,0.004,0.368,0.375,0.0,0.0,4312.0,2824.0,1.0
dL[40],0.534,0.005,0.529,0.54,0.0,0.0,4375.0,2873.0,1.0
dL[41],0.215,0.002,0.213,0.218,0.0,0.0,4258.0,2805.0,1.0
dL[42],0.07,0.001,0.069,0.071,0.0,0.0,4218.0,2813.0,1.0
dL[43],0.61,0.006,0.605,0.617,0.0,0.0,4409.0,2897.0,1.0
dL[44],0.352,0.003,0.348,0.356,0.0,0.0,4305.0,2819.0,1.0
dL[45],0.178,0.002,0.176,0.18,0.0,0.0,4247.0,2833.0,1.0
dL[46],0.725,0.006,0.718,0.732,0.0,0.0,4466.0,2895.0,1.0
dL[47],0.328,0.003,0.325,0.332,0.0,0.0,4296.0,2821.0,1.0
dL[48],0.59,0.005,0.584,0.596,0.0,0.0,4400.0,2890.0,1.0
dL[49],0.56,0.005,0.554,0.565,0.0,0.0,4387.0,2891.0,1.0
dL[50],5.958,0.037,5.907,6.011,0.001,0.0,8263.0,3498.0,1.0
dL[51],2.156,0.014,2.141,2.172,0.0,0.0,6454.0,4129.0,1.0
dL[52],5.593,0.033,5.547,5.641,0.001,0.0,8663.0,3456.0,1.0
dL[53],11.005,0.114,10.852,11.15,0.004,0.003,5478.0,3237.0,1.0
dL[54],9.176,0.081,9.061,9.282,0.002,0.002,6252.0,3373.0,1.0
dL[55],12.254,0.139,12.071,12.426,0.005,0.004,4941.0,2790.0,1.0
dL[56],2.728,0.016,2.709,2.746,0.0,0.0,8181.0,4983.0,1.0
dL[57],5.489,0.032,5.443,5.534,0.001,0.0,8795.0,3454.0,1.0
dL[58],11.261,0.119,11.102,11.411,0.004,0.003,5331.0,3250.0,1.0
dL[59],2.773,0.017,2.754,2.792,0.0,0.0,8405.0,4994.0,1.0
dL[60],14.568,0.19,14.328,14.794,0.007,0.005,4785.0,2751.0,1.0
dL[61],10.306,0.101,10.166,10.434,0.003,0.002,5881.0,3198.0,1.0
dL[62],9.864,0.093,9.736,9.985,0.003,0.002,6078.0,3186.0,1.0
dL[63],14.614,0.191,14.373,14.841,0.008,0.006,4783.0,2750.0,1.0
dL[64],5.492,0.032,5.446,5.538,0.001,0.0,8790.0,3454.0,1.0
dL[65],13.141,0.158,12.938,13.336,0.006,0.004,4861.0,2793.0,1.0
dL[66],5.154,0.029,5.113,5.196,0.0,0.0,9101.0,3427.0,1.0
dL[67],14.791,0.195,14.543,15.019,0.008,0.006,4774.0,2748.0,1.0
dL[68],8.945,0.077,8.834,9.045,0.002,0.002,6312.0,3383.0,1.0
dL[69],12.127,0.136,11.947,12.296,0.005,0.004,4963.0,2758.0,1.0
dL[70],12.018,0.134,11.84,12.184,0.005,0.004,4995.0,2758.0,1.0
dL[71],5.546,0.033,5.5,5.592,0.001,0.0,8721.0,3455.0,1.0
dL[72],6.766,0.046,6.701,6.831,0.001,0.001,7584.0,3369.0,1.0
dL[73],5.168,0.03,5.127,5.209,0.0,0.0,9085.0,3438.0,1.0
dL[74],12.08,0.135,11.901,12.248,0.005,0.004,4977.0,2758.0,1.0
dL[75],15.258,0.206,14.999,15.499,0.008,0.006,4750.0,2750.0,1.0
dL[76],13.256,0.16,13.051,13.453,0.006,0.004,4855.0,2793.0,1.0
dL[77],6.411,0.042,6.351,6.47,0.001,0.001,7848.0,3308.0,1.0
dL[78],7.956,0.062,7.868,8.04,0.002,0.001,6777.0,3345.0,1.0
dL[79],5.6,0.033,5.553,5.648,0.001,0.0,8655.0,3464.0,1.0
dL[80],4.5,0.025,4.466,4.533,0.0,0.0,10378.0,4263.0,1.0
dL[81],3.428,0.019,3.406,3.452,0.0,0.0,12309.0,7730.0,1.0
dL[82],9.694,0.09,9.569,9.812,0.003,0.002,6124.0,3192.0,1.0
dL[83],12.436,0.143,12.248,12.612,0.005,0.004,4916.0,2793.0,1.0
dL[84],10.231,0.099,10.093,10.358,0.003,0.002,5926.0,3189.0,1.0
dL[85],8.853,0.076,8.745,8.952,0.002,0.002,6336.0,3409.0,1.0
dL[86],10.005,0.095,9.873,10.128,0.003,0.002,6035.0,3198.0,1.0
dL[87],4.883,0.027,4.847,4.922,0.0,0.0,9477.0,3620.0,1.0
dL[88],14.389,0.186,14.154,14.611,0.007,0.005,4796.0,2752.0,1.0
dL[89],6.796,0.046,6.73,6.861,0.001,0.001,7564.0,3372.0,1.0
dL[90],6.717,0.045,6.652,6.781,0.001,0.001,7619.0,3337.0,1.0
dL[91],8.656,0.072,8.552,8.752,0.002,0.001,6400.0,3377.0,1.0
dL[92],14.92,0.198,14.669,15.151,0.008,0.006,4764.0,2759.0,1.0
dL[93],4.922,0.028,4.885,4.962,0.0,0.0,9413.0,3638.0,1.0
dL[94],13.635,0.169,13.418,13.838,0.006,0.005,4834.0,2750.0,1.0
dL[95],13.179,0.159,12.971,13.37,0.006,0.004,4860.0,2793.0,1.0
dL[96],11.361,0.121,11.2,11.513,0.004,0.003,5279.0,3153.0,1.0
dL[97],12.707,0.149,12.509,12.886,0.006,0.004,4892.0,2780.0,1.0
dL[98],7.168,0.051,7.099,7.243,0.001,0.001,7274.0,3321.0,1.0
dL[99],13.067,0.156,12.861,13.254,0.006,0.004,4866.0,2790.0,1.0
dL[100],12.933,0.153,12.731,13.118,0.006,0.004,4874.0,2790.0,1.0
dL[101],11.928,0.132,11.752,12.092,0.005,0.004,5029.0,2763.0,1.0
dL[102],9.759,0.091,9.633,9.878,0.003,0.002,6108.0,3177.0,1.0
dL[103],2.824,0.017,2.804,2.843,0.0,0.0,8653.0,5129.0,1.0
dL[104],10.758,0.109,10.611,10.898,0.004,0.003,5631.0,3238.0,1.0
dL[105],5.144,0.029,5.103,5.185,0.0,0.0,9112.0,3425.0,1.0
dL[106],13.158,0.158,12.955,13.353,0.006,0.004,4861.0,2793.0,1.0
dL[107],4.895,0.027,4.858,4.934,0.0,0.0,9458.0,3624.0,1.0
dL[108],8.19,0.065,8.098,8.28,0.002,0.001,6609.0,3333.0,1.0
dL[109],5.779,0.035,5.73,5.829,0.001,0.0,8447.0,3509.0,1.0
dL[110],11.245,0.119,11.087,11.395,0.004,0.003,5340.0,3250.0,1.0
