,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.705,0.007,0.693,0.716,0.0,0.0,5801.0,5369.0,1.0
Omega_m,0.285,0.01,0.268,0.303,0.0,0.0,5536.0,4221.0,1.0
M,0.221,0.41,-0.312,0.769,0.01,0.01,4903.0,4464.0,1.0
dL[0],13.547,0.133,13.327,13.757,0.003,0.002,6727.0,5602.0,1.0
dL[1],15.759,0.172,15.481,16.034,0.003,0.002,6489.0,5354.0,1.0
dL[2],12.59,0.116,12.396,12.776,0.002,0.002,6874.0,5654.0,1.0
dL[3],13.875,0.138,13.647,14.095,0.003,0.002,6682.0,5484.0,1.0
dL[4],12.165,0.109,11.98,12.338,0.002,0.001,6956.0,5649.0,1.0
dL[5],9.608,0.07,9.489,9.722,0.001,0.001,7732.0,5903.0,1.0
dL[6],9.526,0.069,9.409,9.639,0.001,0.001,7769.0,5929.0,1.0
dL[7],4.409,0.018,4.376,4.443,0.0,0.0,16354.0,11151.0,1.0
dL[8],4.472,0.019,4.439,4.506,0.0,0.0,16614.0,10890.0,1.0
dL[9],6.612,0.034,6.553,6.671,0.0,0.0,10635.0,6479.0,1.0
dL[10],8.171,0.051,8.08,8.254,0.001,0.001,8627.0,6018.0,1.0
dL[11],6.354,0.032,6.296,6.407,0.0,0.0,11186.0,6526.0,1.0
dL[12],2.102,0.012,2.082,2.124,0.0,0.0,7179.0,5984.0,1.0
dL[13],5.291,0.023,5.25,5.333,0.0,0.0,16058.0,9052.0,1.0
dL[14],6.865,0.037,6.802,6.929,0.001,0.0,10171.0,6309.0,1.0
dL[15],10.75,0.087,10.607,10.894,0.002,0.001,7308.0,5814.0,1.0
dL[16],7.559,0.044,7.482,7.633,0.001,0.0,9223.0,6139.0,1.0
dL[17],9.414,0.068,9.3,9.525,0.001,0.001,7823.0,5943.0,1.0
dL[18],5.868,0.027,5.82,5.917,0.0,0.0,12623.0,7326.0,1.0
dL[19],15.649,0.17,15.374,15.921,0.003,0.002,6498.0,5360.0,1.0
dL[20],14.363,0.147,14.122,14.596,0.003,0.002,6623.0,5471.0,1.0
dL[21],15.055,0.159,14.795,15.307,0.003,0.002,6553.0,5363.0,1.0
dL[22],11.642,0.101,11.481,11.812,0.002,0.001,7068.0,5796.0,1.0
dL[23],8.611,0.057,8.512,8.703,0.001,0.001,8295.0,5955.0,1.0
dL[24],12.098,0.108,11.914,12.268,0.002,0.001,6969.0,5692.0,1.0
dL[25],5.176,0.022,5.137,5.217,0.0,0.0,16740.0,9546.0,1.0
dL[26],10.046,0.077,9.915,10.168,0.001,0.001,7547.0,5921.0,1.0
dL[27],8.066,0.05,7.982,8.152,0.001,0.001,8718.0,6001.0,1.0
dL[28],13.265,0.128,13.052,13.467,0.002,0.002,6768.0,5608.0,1.0
dL[29],9.934,0.075,9.805,10.053,0.001,0.001,7592.0,5933.0,1.0
dL[30],9.942,0.075,9.814,10.063,0.001,0.001,7589.0,5933.0,1.0
dL[31],8.032,0.05,7.949,8.117,0.001,0.001,8747.0,5968.0,1.0
dL[32],12.693,0.118,12.493,12.878,0.002,0.002,6857.0,5663.0,1.0
dL[33],14.322,0.146,14.082,14.554,0.003,0.002,6628.0,5478.0,1.0
dL[34],7.536,0.044,7.464,7.614,0.001,0.0,9249.0,6151.0,1.0
dL[35],8.383,0.054,8.288,8.47,0.001,0.001,8458.0,5961.0,1.0
dL[36],4.132,0.017,4.101,4.164,0.0,0.0,14954.0,10861.0,1.0
dL[37],15.428,0.166,15.157,15.691,0.003,0.002,6518.0,5339.0,1.0
dL[38],15.336,0.165,15.068,15.597,0.003,0.002,6526.0,5323.0,1.0
dL[39],13.147,0.126,12.937,13.345,0.002,0.002,6785.0,5650.0,1.0
dL[40],6.199,0.03,6.144,6.251,0.0,0.0,11549.0,6657.0,1.0
dL[41],15.005,0.159,14.747,15.256,0.003,0.002,6558.0,5363.0,1.0
dL[42],10.529,0.084,10.392,10.668,0.001,0.001,7377.0,5879.0,1.0
dL[43],4.552,0.019,4.517,4.587,0.0,0.0,16898.0,10676.0,1.0
dL[44],3.562,0.015,3.533,3.59,0.0,0.0,11560.0,7480.0,1.0
dL[45],5.66,0.026,5.616,5.707,0.0,0.0,13545.0,7779.0,1.0
dL[46],12.368,0.113,12.18,12.548,0.002,0.002,6916.0,5625.0,1.0
dL[47],4.959,0.021,4.92,4.996,0.0,0.0,17455.0,9995.0,1.0
dL[48],15.213,0.162,14.948,15.47,0.003,0.002,6538.0,5331.0,1.0
dL[49],4.992,0.021,4.953,5.029,0.0,0.0,17419.0,9974.0,1.0
dL[50],9.171,0.064,9.059,9.273,0.001,0.001,7949.0,5943.0,1.0
dL[51],9.188,0.064,9.075,9.29,0.001,0.001,7940.0,5943.0,1.0
dL[52],3.062,0.014,3.035,3.087,0.0,0.0,9493.0,7384.0,1.0
dL[53],12.272,0.111,12.084,12.447,0.002,0.001,6935.0,5643.0,1.0
dL[54],7.676,0.045,7.601,7.756,0.001,0.0,9096.0,6064.0,1.0
dL[55],13.723,0.136,13.499,13.938,0.003,0.002,6703.0,5540.0,1.0
dL[56],10.862,0.089,10.716,11.008,0.002,0.001,7275.0,5808.0,1.0
dL[57],9.096,0.063,8.989,9.2,0.001,0.001,7991.0,5975.0,1.0
dL[58],14.934,0.157,14.678,15.184,0.003,0.002,6564.0,5368.0,1.0
dL[59],13.269,0.128,13.055,13.47,0.002,0.002,6767.0,5608.0,1.0
dL[60],14.955,0.158,14.699,15.206,0.003,0.002,6562.0,5368.0,1.0
dL[61],6.552,0.033,6.492,6.609,0.0,0.0,10757.0,6454.0,1.0
dL[62],10.015,0.076,9.885,10.137,0.001,0.001,7560.0,5921.0,1.0
dL[63],6.306,0.031,6.249,6.359,0.0,0.0,11290.0,6610.0,1.0
dL[64],5.576,0.025,5.532,5.621,0.0,0.0,14006.0,8134.0,1.0
dL[65],5.305,0.023,5.265,5.348,0.0,0.0,15957.0,9036.0,1.0
