,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.697,0.005,0.689,0.704,0.0,0.0,6427.0,5194.0,1.0
Omega_m,0.285,0.012,0.268,0.302,0.0,0.0,4171.0,3477.0,1.0
M,-0.265,0.233,-0.639,0.092,0.005,0.006,4175.0,3313.0,1.0
dL[0],1.006,0.006,0.998,1.014,0.0,0.0,7219.0,6490.0,1.0
dL[1],53.952,0.784,52.808,55.127,0.014,0.01,6440.0,5677.0,1.0
dL[2],25.688,0.323,25.228,26.15,0.006,0.004,6681.0,5742.0,1.0
dL[3],25.237,0.315,24.784,25.685,0.006,0.004,6693.0,5917.0,1.0
dL[4],12.527,0.12,12.37,12.692,0.002,0.002,7522.0,6984.0,1.0
dL[5],24.902,0.31,24.46,25.344,0.006,0.004,6702.0,5930.0,1.0
dL[6],44.19,0.624,43.287,45.118,0.011,0.008,6474.0,5705.0,1.0
dL[7],24.861,0.309,24.419,25.302,0.006,0.004,6703.0,5930.0,1.0
dL[8],12.462,0.119,12.307,12.626,0.002,0.002,7532.0,7064.0,1.0
dL[9],2.439,0.01,2.424,2.454,0.0,0.0,11224.0,9283.0,1.0
dL[10],59.322,0.873,58.045,60.633,0.016,0.011,6427.0,5667.0,1.0
dL[11],34.825,0.47,34.154,35.522,0.009,0.006,6541.0,5754.0,1.0
dL[12],15.929,0.17,15.701,16.169,0.003,0.002,7118.0,6557.0,1.0
dL[13],12.748,0.123,12.587,12.918,0.002,0.002,7484.0,6960.0,1.0
dL[14],11.337,0.104,11.207,11.48,0.002,0.001,7750.0,6956.0,1.0
dL[15],5.947,0.037,5.903,5.994,0.001,0.0,10936.0,7824.0,1.0
dL[16],2.149,0.009,2.136,2.163,0.0,0.0,9840.0,9008.0,1.0
dL[17],5.582,0.033,5.542,5.624,0.001,0.0,11469.0,8179.0,1.0
dL[18],10.994,0.099,10.869,11.129,0.002,0.001,7828.0,6946.0,1.0
dL[19],9.165,0.075,9.074,9.265,0.001,0.001,8402.0,7130.0,1.0
dL[20],12.244,0.116,12.094,12.404,0.002,0.002,7570.0,7036.0,1.0
dL[21],2.72,0.012,2.704,2.737,0.0,0.0,12281.0,9735.0,1.0
dL[22],5.478,0.032,5.439,5.518,0.001,0.0,11641.0,8166.0,1.0
dL[23],11.25,0.102,11.121,11.39,0.002,0.001,7769.0,6956.0,1.0
dL[24],2.765,0.012,2.749,2.782,0.0,0.0,12442.0,9705.0,1.0
dL[25],14.56,0.15,14.364,14.772,0.003,0.002,7247.0,7006.0,1.0
dL[26],10.294,0.089,10.181,10.413,0.002,0.001,8017.0,7020.0,1.0
dL[27],9.853,0.084,9.748,9.964,0.002,0.001,8152.0,7134.0,1.0
dL[28],14.605,0.15,14.409,14.819,0.003,0.002,7242.0,6979.0,1.0
dL[29],5.481,0.032,5.442,5.521,0.001,0.0,11635.0,8166.0,1.0
dL[30],13.131,0.129,12.962,13.309,0.002,0.002,7428.0,6993.0,1.0
dL[31],5.143,0.029,5.109,5.18,0.001,0.0,12230.0,8061.0,1.0
dL[32],14.782,0.153,14.578,14.996,0.003,0.002,7221.0,6929.0,1.0
dL[33],8.933,0.072,8.846,9.028,0.001,0.001,8502.0,7305.0,1.0
dL[34],12.117,0.114,11.97,12.274,0.002,0.001,7594.0,7036.0,1.0
dL[35],12.007,0.113,11.863,12.163,0.002,0.001,7614.0,7045.0,1.0
dL[36],5.535,0.033,5.496,5.576,0.001,0.0,11547.0,8226.0,1.0
dL[37],6.754,0.046,6.701,6.815,0.001,0.001,9985.0,7673.0,1.0
dL[38],5.157,0.029,5.122,5.194,0.001,0.0,12204.0,8016.0,1.0
dL[39],12.07,0.114,11.924,12.226,0.002,0.001,7602.0,7000.0,1.0
dL[40],15.25,0.16,15.037,15.475,0.003,0.002,7175.0,6634.0,1.0
dL[41],13.246,0.131,13.074,13.426,0.002,0.002,7411.0,6929.0,1.0
dL[42],6.399,0.042,6.349,6.452,0.001,0.001,10376.0,7791.0,1.0
dL[43],7.944,0.059,7.872,8.021,0.001,0.001,9026.0,7565.0,1.0
dL[44],5.589,0.033,5.549,5.631,0.001,0.0,11459.0,8179.0,1.0
dL[45],4.49,0.023,4.461,4.519,0.0,0.0,13440.0,8680.0,1.0
dL[46],3.419,0.016,3.399,3.44,0.0,0.0,14046.0,9965.0,1.0
dL[47],9.683,0.081,9.584,9.794,0.002,0.001,8209.0,7152.0,1.0
dL[48],12.426,0.119,12.272,12.59,0.002,0.002,7538.0,7064.0,1.0
dL[49],10.219,0.088,10.107,10.337,0.002,0.001,8039.0,7085.0,1.0
dL[50],8.842,0.07,8.756,8.935,0.001,0.001,8544.0,7299.0,1.0
dL[51],9.994,0.085,9.886,10.107,0.002,0.001,8107.0,7107.0,1.0
dL[52],4.872,0.027,4.84,4.906,0.0,0.0,12748.0,8715.0,1.0
dL[53],14.381,0.147,14.188,14.589,0.003,0.002,7266.0,7042.0,1.0
dL[54],6.784,0.046,6.73,6.844,0.001,0.001,9956.0,7648.0,1.0
dL[55],6.705,0.045,6.65,6.761,0.001,0.001,10036.0,7718.0,1.0
dL[56],8.644,0.068,8.562,8.735,0.001,0.001,8638.0,7449.0,1.0
dL[57],14.912,0.155,14.705,15.128,0.003,0.002,7208.0,6693.0,1.0
dL[58],4.911,0.027,4.879,4.945,0.0,0.0,12675.0,8730.0,1.0
dL[59],13.626,0.136,13.45,13.818,0.003,0.002,7358.0,7002.0,1.0
dL[60],13.169,0.129,13.0,13.348,0.002,0.002,7423.0,6947.0,1.0
dL[61],11.35,0.104,11.22,11.494,0.002,0.001,7746.0,6956.0,1.0
dL[62],12.697,0.123,12.537,12.865,0.002,0.002,7493.0,6984.0,1.0
dL[63],7.157,0.05,7.095,7.219,0.001,0.001,9607.0,7709.0,1.0
dL[64],13.057,0.128,12.891,13.234,0.002,0.002,7439.0,6992.0,1.0
dL[65],12.923,0.126,12.759,13.097,0.002,0.002,7458.0,6974.0,1.0
dL[66],11.918,0.112,11.775,12.071,0.002,0.001,7631.0,7017.0,1.0
dL[67],9.747,0.082,9.644,9.856,0.002,0.001,8187.0,7126.0,1.0
dL[68],2.815,0.012,2.8,2.833,0.0,0.0,12615.0,9865.0,1.0
dL[69],10.747,0.095,10.627,10.877,0.002,0.001,7891.0,6889.0,1.0
dL[70],5.133,0.029,5.099,5.17,0.001,0.0,12250.0,8165.0,1.0
dL[71],13.148,0.129,12.979,13.327,0.002,0.002,7425.0,6993.0,1.0
dL[72],4.884,0.027,4.852,4.918,0.0,0.0,12726.0,8737.0,1.0
dL[73],8.179,0.062,8.104,8.261,0.001,0.001,8884.0,7478.0,1.0
dL[74],5.768,0.035,5.725,5.811,0.001,0.0,11191.0,7704.0,1.0
dL[75],11.234,0.102,11.105,11.374,0.002,0.001,7773.0,6956.0,1.0
dL[76],6.29,0.041,6.242,6.342,0.001,0.001,10504.0,7931.0,1.0
dL[77],14.145,0.144,13.956,14.347,0.003,0.002,7292.0,7037.0,1.0
dL[78],8.108,0.061,8.031,8.186,0.001,0.001,8926.0,7467.0,1.0
