,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.702,0.006,0.698,0.706,0.0,0.0,362.0,155.0,1.01
Omega_m,0.275,0.015,0.251,0.301,0.002,0.001,173.0,82.0,1.02
dL[0],14.744,0.254,14.464,15.012,0.024,0.017,187.0,84.0,1.02
dL[1],0.865,0.008,0.861,0.868,0.0,0.0,1100.0,517.0,1.0
dL[2],15.629,0.274,15.325,15.921,0.026,0.019,187.0,84.0,1.02
dL[3],2.499,0.026,2.484,2.51,0.002,0.001,324.0,136.0,1.01
dL[4],12.476,0.205,12.256,12.686,0.019,0.014,188.0,84.0,1.02
dL[5],10.312,0.16,10.145,10.468,0.015,0.01,190.0,85.0,1.02
dL[6],13.843,0.234,13.588,14.088,0.022,0.016,187.0,84.0,1.02
dL[7],5.66,0.072,5.599,5.717,0.006,0.004,203.0,94.0,1.02
dL[8],15.849,0.279,15.539,16.147,0.027,0.019,186.0,84.0,1.02
dL[9],9.17,0.137,9.032,9.3,0.012,0.009,192.0,85.0,1.02
dL[10],4.971,0.061,4.922,5.015,0.005,0.003,208.0,102.0,1.02
dL[11],3.093,0.033,3.069,3.108,0.002,0.002,257.0,113.0,1.02
dL[12],7.285,0.101,7.188,7.373,0.009,0.006,196.0,93.0,1.02
dL[13],3.047,0.033,3.024,3.061,0.002,0.002,260.0,116.0,1.02
dL[14],0.644,0.006,0.641,0.647,0.0,0.0,679.0,275.0,1.0
dL[15],6.828,0.093,6.744,6.909,0.008,0.006,197.0,92.0,1.02
dL[16],2.083,0.021,2.073,2.092,0.001,0.001,460.0,190.0,1.01
dL[17],8.835,0.13,8.703,8.954,0.012,0.008,192.0,87.0,1.02
dL[18],4.146,0.048,4.106,4.173,0.004,0.003,218.0,107.0,1.02
dL[19],0.469,0.004,0.467,0.471,0.0,0.0,520.0,230.0,1.01
dL[20],15.022,0.26,14.734,15.297,0.025,0.018,187.0,84.0,1.02
dL[21],1.54,0.015,1.533,1.545,0.001,0.001,1781.0,872.0,1.0
dL[22],9.611,0.146,9.462,9.751,0.013,0.009,191.0,85.0,1.02
dL[23],6.688,0.09,6.606,6.766,0.008,0.005,198.0,92.0,1.02
dL[24],13.572,0.229,13.324,13.81,0.022,0.015,187.0,84.0,1.02
dL[25],11.198,0.178,11.011,11.378,0.016,0.012,189.0,85.0,1.02
dL[26],6.006,0.078,5.937,6.07,0.006,0.005,201.0,94.0,1.02
dL[27],5.139,0.064,5.087,5.186,0.005,0.004,207.0,102.0,1.02
dL[28],12.418,0.204,12.2,12.626,0.019,0.014,188.0,84.0,1.02
dL[29],8.245,0.119,8.128,8.354,0.01,0.007,193.0,89.0,1.02
dL[30],11.288,0.18,11.099,11.469,0.017,0.012,189.0,85.0,1.02
dL[31],12.123,0.197,11.912,12.324,0.018,0.013,188.0,84.0,1.02
dL[32],8.34,0.121,8.221,8.451,0.011,0.008,193.0,88.0,1.02
dL[33],8.227,0.119,8.11,8.335,0.01,0.007,193.0,89.0,1.02
dL[34],6.149,0.081,6.078,6.216,0.007,0.005,200.0,93.0,1.02
dL[35],2.857,0.03,2.836,2.869,0.002,0.001,275.0,124.0,1.01
dL[36],4.592,0.055,4.545,4.625,0.004,0.003,212.0,102.0,1.02
dL[37],12.182,0.199,11.97,12.385,0.019,0.013,188.0,84.0,1.02
dL[38],3.478,0.039,3.449,3.497,0.003,0.002,236.0,112.0,1.02
dL[39],15.243,0.265,14.949,15.524,0.025,0.018,187.0,84.0,1.02
dL[40],6.964,0.095,6.875,7.046,0.008,0.006,197.0,93.0,1.02
dL[41],10.025,0.154,9.867,10.176,0.014,0.01,190.0,85.0,1.02
dL[42],15.056,0.261,14.767,15.332,0.025,0.018,187.0,84.0,1.02
dL[43],5.732,0.074,5.671,5.792,0.006,0.004,203.0,94.0,1.02
dL[44],11.577,0.186,11.38,11.765,0.017,0.012,189.0,85.0,1.02
dL[45],14.495,0.249,14.221,14.756,0.024,0.017,187.0,84.0,1.02
dL[46],2.548,0.026,2.533,2.56,0.002,0.001,315.0,135.0,1.01
dL[47],10.333,0.16,10.166,10.49,0.015,0.01,190.0,85.0,1.02
dL[48],15.384,0.268,15.086,15.669,0.026,0.018,187.0,84.0,1.02
dL[49],3.823,0.044,3.788,3.845,0.003,0.002,225.0,111.0,1.02
dL[50],2.715,0.028,2.697,2.727,0.002,0.001,290.0,128.0,1.01
dL[51],5.056,0.062,5.005,5.102,0.005,0.004,207.0,102.0,1.02
dL[52],11.143,0.177,10.957,11.321,0.016,0.012,189.0,85.0,1.02
dL[53],11.948,0.194,11.741,12.145,0.018,0.013,188.0,84.0,1.02
dL[54],3.386,0.037,3.358,3.404,0.003,0.002,240.0,111.0,1.02
dL[55],12.398,0.203,12.18,12.606,0.019,0.013,188.0,84.0,1.02
dL[56],4.271,0.05,4.23,4.301,0.004,0.003,216.0,105.0,1.02
dL[57],14.476,0.248,14.203,14.736,0.024,0.017,187.0,84.0,1.02
dL[58],15.574,0.273,15.271,15.864,0.026,0.019,187.0,84.0,1.02
dL[59],5.301,0.066,5.246,5.351,0.005,0.004,205.0,101.0,1.02
dL[60],9.091,0.135,8.956,9.219,0.012,0.009,192.0,85.0,1.02
dL[61],1.972,0.02,1.963,1.979,0.001,0.001,536.0,295.0,1.01
dL[62],2.788,0.029,2.769,2.801,0.002,0.001,282.0,125.0,1.01
dL[63],15.671,0.275,15.366,15.965,0.026,0.019,187.0,84.0,1.02
dL[64],3.55,0.04,3.52,3.57,0.003,0.002,234.0,112.0,1.02
dL[65],1.078,0.01,1.073,1.081,0.0,0.0,1746.0,907.0,1.0
dL[66],2.583,0.027,2.566,2.594,0.002,0.001,309.0,136.0,1.01
dL[67],7.489,0.105,7.39,7.583,0.009,0.006,195.0,93.0,1.02
dL[68],0.95,0.009,0.946,0.953,0.0,0.0,1334.0,566.0,1.0
dL[69],6.148,0.081,6.077,6.215,0.007,0.005,200.0,93.0,1.02
dL[70],6.374,0.085,6.298,6.445,0.007,0.005,199.0,92.0,1.02
dL[71],8.99,0.133,8.857,9.116,0.012,0.008,192.0,85.0,1.02
dL[72],15.381,0.268,15.083,15.666,0.026,0.018,187.0,84.0,1.02
dL[73],9.423,0.142,9.28,9.56,0.013,0.009,191.0,85.0,1.02
dL[74],2.96,0.032,2.937,2.973,0.002,0.002,266.0,121.0,1.01
dL[75],14.886,0.257,14.602,15.157,0.025,0.017,187.0,84.0,1.02
dL[76],2.658,0.028,2.641,2.67,0.002,0.001,298.0,127.0,1.01
dL[77],7.066,0.097,6.975,7.15,0.008,0.006,197.0,93.0,1.02
dL[78],1.049,0.01,1.044,1.052,0.0,0.0,1655.0,756.0,1.0
dL[79],14.151,0.241,13.887,14.403,0.023,0.016,187.0,84.0,1.02
dL[80],2.188,0.022,2.176,2.196,0.001,0.001,411.0,175.0,1.01
dL[81],0.538,0.005,0.535,0.54,0.0,0.0,570.0,259.0,1.01
dL[82],11.536,0.185,11.34,11.723,0.017,0.012,189.0,85.0,1.02
dL[83],10.688,0.168,10.514,10.855,0.015,0.011,190.0,85.0,1.02
dL[84],4.225,0.049,4.185,4.254,0.004,0.003,217.0,105.0,1.02
dL[85],5.342,0.067,5.286,5.392,0.005,0.004,205.0,93.0,1.02
dL[86],2.03,0.02,2.021,2.038,0.001,0.001,492.0,227.0,1.01
dL[87],5.076,0.063,5.025,5.122,0.005,0.004,207.0,102.0,1.02
dL[88],0.468,0.004,0.466,0.47,0.0,0.0,520.0,230.0,1.01
dL[89],5.095,0.063,5.043,5.141,0.005,0.004,207.0,102.0,1.02
dL[90],2.474,0.025,2.46,2.485,0.002,0.001,329.0,136.0,1.01
dL[91],13.317,0.223,13.075,13.548,0.021,0.015,188.0,84.0,1.02
dL[92],15.374,0.268,15.077,15.659,0.026,0.018,187.0,84.0,1.02
dL[93],3.5,0.039,3.471,3.519,0.003,0.002,235.0,112.0,1.02
dL[94],3.805,0.043,3.77,3.827,0.003,0.002,226.0,111.0,1.02
dL[95],2.744,0.029,2.725,2.756,0.002,0.001,287.0,128.0,1.01
dL[96],11.51,0.185,11.314,11.696,0.017,0.012,189.0,85.0,1.02
dL[97],15.683,0.275,15.377,15.976,0.026,0.019,187.0,84.0,1.02
dL[98],3.436,0.038,3.407,3.454,0.003,0.002,238.0,112.0,1.02
dL[99],3.154,0.034,3.129,3.169,0.002,0.002,253.0,113.0,1.02
dL[100],2.735,0.029,2.717,2.748,0.002,0.001,288.0,128.0,1.01
dL[101],3.429,0.038,3.4,3.447,0.003,0.002,238.0,112.0,1.02
dL[102],2.476,0.026,2.462,2.487,0.002,0.001,328.0,136.0,1.01
dL[103],4.061,0.047,4.023,4.087,0.004,0.002,220.0,108.0,1.02
dL[104],15.175,0.264,14.883,15.455,0.025,0.018,187.0,84.0,1.02
dL[105],10.499,0.164,10.328,10.66,0.015,0.011,190.0,85.0,1.02
dL[106],3.483,0.039,3.454,3.502,0.003,0.002,236.0,112.0,1.02
dL[107],3.386,0.037,3.358,3.404,0.003,0.002,240.0,111.0,1.02
dL[108],1.804,0.018,1.795,1.809,0.001,0.001,743.0,518.0,1.01
dL[109],3.255,0.036,3.229,3.272,0.002,0.002,247.0,114.0,1.02
dL[110],11.165,0.177,10.979,11.344,0.016,0.012,189.0,85.0,1.02
dL[111],4.428,0.052,4.384,4.46,0.004,0.003,214.0,102.0,1.02
dL[112],14.505,0.249,14.231,14.766,0.024,0.017,187.0,84.0,1.02
dL[113],10.727,0.168,10.552,10.895,0.015,0.011,189.0,85.0,1.02
dL[114],5.292,0.066,5.237,5.342,0.005,0.004,205.0,101.0,1.02
dL[115],0.919,0.008,0.914,0.921,0.0,0.0,1244.0,539.0,1.0
dL[116],7.157,0.099,7.064,7.243,0.008,0.006,196.0,93.0,1.02
dL[117],1.572,0.015,1.565,1.576,0.001,0.001,1542.0,880.0,1.0
dL[118],14.98,0.259,14.694,15.254,0.025,0.018,187.0,84.0,1.02
dL[119],4.472,0.053,4.427,4.504,0.004,0.003,213.0,102.0,1.02
dL[120],5.106,0.063,5.055,5.153,0.005,0.004,207.0,102.0,1.02
dL[121],3.791,0.043,3.757,3.813,0.003,0.002,226.0,111.0,1.02
dL[122],10.273,0.159,10.108,10.429,0.015,0.01,190.0,85.0,1.02
dL[123],13.472,0.226,13.226,13.707,0.021,0.015,187.0,84.0,1.02
dL[124],7.846,0.111,7.738,7.946,0.01,0.007,194.0,93.0,1.02
dL[125],12.803,0.212,12.574,13.021,0.02,0.014,188.0,84.0,1.02
dL[126],13.358,0.224,13.115,13.589,0.021,0.015,188.0,84.0,1.02
dL[127],1.324,0.013,1.318,1.328,0.001,0.0,2193.0,1253.0,1.0
dL[128],14.324,0.245,14.055,14.581,0.023,0.017,187.0,84.0,1.02
dL[129],14.47,0.248,14.198,14.731,0.024,0.017,187.0,84.0,1.02
dL[130],8.949,0.133,8.814,9.071,0.012,0.008,192.0,85.0,1.02
dL[131],10.062,0.155,9.903,10.214,0.014,0.01,190.0,85.0,1.02
dL[132],0.862,0.008,0.858,0.865,0.0,0.0,1094.0,517.0,1.0
dL[133],8.244,0.119,8.127,8.353,0.01,0.007,193.0,89.0,1.02
dL[134],14.35,0.246,14.08,14.607,0.023,0.017,187.0,84.0,1.02
dL[135],0.816,0.007,0.812,0.818,0.0,0.0,980.0,453.0,1.0
dL[136],5.036,0.062,4.986,5.081,0.005,0.003,207.0,102.0,1.02
dL[137],0.545,0.005,0.543,0.547,0.0,0.0,576.0,259.0,1.01
dL[138],8.506,0.124,8.381,8.618,0.011,0.008,193.0,87.0,1.02
dL[139],0.431,0.004,0.428,0.432,0.0,0.0,496.0,203.0,1.01
dL[140],5.82,0.075,5.757,5.883,0.006,0.004,202.0,94.0,1.02
dL[141],11.111,0.176,10.925,11.288,0.016,0.012,189.0,85.0,1.02
dL[142],2.726,0.029,2.708,2.738,0.002,0.001,289.0,128.0,1.01
dL[143],6.757,0.091,6.674,6.836,0.008,0.005,198.0,92.0,1.02
dL[144],3.417,0.038,3.388,3.435,0.003,0.002,239.0,112.0,1.02
dL[145],7.407,0.103,7.308,7.498,0.009,0.006,196.0,93.0,1.02
dL[146],15.124,0.263,14.833,15.402,0.025,0.018,187.0,84.0,1.02
dL[147],3.645,0.041,3.613,3.665,0.003,0.002,230.0,112.0,1.02
dL[148],3.478,0.039,3.449,3.497,0.003,0.002,236.0,112.0,1.02
dL[149],4.324,0.051,4.282,4.354,0.004,0.003,215.0,105.0,1.02
dL[150],0.439,0.004,0.437,0.441,0.0,0.0,501.0,203.0,1.01
dL[151],15.365,0.268,15.068,15.65,0.026,0.018,187.0,84.0,1.02
dL[152],0.917,0.008,0.912,0.919,0.0,0.0,1238.0,539.0,1.0
dL[153],1.085,0.01,1.08,1.088,0.0,0.0,1767.0,949.0,1.0
dL[154],11.271,0.18,11.082,11.452,0.017,0.012,189.0,85.0,1.02
dL[155],0.436,0.004,0.434,0.438,0.0,0.0,499.0,203.0,1.01
dL[156],11.574,0.186,11.378,11.763,0.017,0.012,189.0,85.0,1.02
dL[157],1.446,0.014,1.439,1.45,0.001,0.001,2067.0,1206.0,1.0
dL[158],8.091,0.116,7.978,8.197,0.01,0.007,193.0,90.0,1.02
dL[159],9.842,0.15,9.688,9.988,0.014,0.01,190.0,85.0,1.02
dL[160],14.838,0.256,14.555,15.108,0.024,0.017,187.0,84.0,1.02
dL[161],7.13,0.098,7.037,7.215,0.008,0.006,197.0,93.0,1.02
dL[162],1.972,0.02,1.963,1.979,0.001,0.001,536.0,295.0,1.01
dL[163],0.466,0.004,0.463,0.468,0.0,0.0,518.0,230.0,1.01
dL[164],12.147,0.198,11.935,12.348,0.018,0.013,188.0,84.0,1.02
dL[165],14.702,0.253,14.423,14.968,0.024,0.017,187.0,84.0,1.02
dL[166],3.963,0.046,3.927,3.988,0.003,0.002,222.0,108.0,1.02
dL[167],12.942,0.215,12.71,13.164,0.02,0.014,188.0,84.0,1.02
dL[168],15.546,0.272,15.244,15.836,0.026,0.018,187.0,84.0,1.02
dL[169],14.605,0.251,14.328,14.868,0.024,0.017,187.0,84.0,1.02
dL[170],14.853,0.257,14.57,15.124,0.024,0.017,187.0,84.0,1.02
dL[171],1.497,0.014,1.49,1.501,0.001,0.001,1965.0,989.0,1.0
dL[172],12.203,0.199,11.99,12.406,0.019,0.013,188.0,84.0,1.02
dL[173],2.138,0.021,2.126,2.146,0.001,0.001,432.0,186.0,1.01
dL[174],14.557,0.25,14.282,14.82,0.024,0.017,187.0,84.0,1.02
dL[175],14.482,0.248,14.209,14.742,0.024,0.017,187.0,84.0,1.02
dL[176],6.668,0.09,6.586,6.745,0.008,0.005,198.0,92.0,1.02
dL[177],10.669,0.167,10.493,10.834,0.015,0.011,190.0,85.0,1.02
dL[178],2.798,0.03,2.778,2.81,0.002,0.001,281.0,125.0,1.01
dL[179],7.339,0.102,7.241,7.428,0.009,0.006,196.0,93.0,1.02
dL[180],7.693,0.109,7.588,7.79,0.009,0.007,195.0,93.0,1.02
dL[181],13.807,0.234,13.552,14.05,0.022,0.016,187.0,84.0,1.02
dL[182],1.585,0.015,1.577,1.589,0.001,0.001,1463.0,877.0,1.0
dL[183],4.549,0.054,4.503,4.582,0.004,0.003,212.0,102.0,1.02
dL[184],13.003,0.216,12.769,13.225,0.02,0.014,188.0,84.0,1.02
dL[185],3.44,0.038,3.411,3.458,0.003,0.002,238.0,112.0,1.02
dL[186],2.547,0.026,2.532,2.558,0.002,0.001,315.0,135.0,1.01
dL[187],1.637,0.016,1.63,1.642,0.001,0.001,1192.0,674.0,1.0
dL[188],8.717,0.128,8.587,8.833,0.011,0.008,192.0,87.0,1.02
dL[189],13.598,0.229,13.348,13.836,0.022,0.015,187.0,84.0,1.02
dL[190],2.384,0.024,2.371,2.394,0.002,0.001,349.0,148.0,1.01
dL[191],2.411,0.025,2.397,2.421,0.002,0.001,343.0,140.0,1.01
dL[192],9.053,0.135,8.919,9.181,0.012,0.009,192.0,85.0,1.02
dL[193],3.207,0.035,3.182,3.223,0.002,0.002,250.0,114.0,1.02
dL[194],10.993,0.174,10.811,11.167,0.016,0.011,189.0,85.0,1.02
dL[195],2.219,0.022,2.207,2.227,0.001,0.001,400.0,162.0,1.01
dL[196],8.71,0.128,8.58,8.826,0.011,0.008,192.0,87.0,1.02
dL[197],0.871,0.008,0.867,0.874,0.0,0.0,1116.0,520.0,1.0
dL[198],0.423,0.004,0.42,0.424,0.0,0.0,492.0,203.0,1.01
dL[199],12.403,0.203,12.185,12.611,0.019,0.013,188.0,84.0,1.02
dL[200],2.474,0.025,2.46,2.485,0.002,0.001,329.0,136.0,1.01
dL[201],3.684,0.042,3.652,3.705,0.003,0.002,229.0,112.0,1.02
dL[202],7.705,0.109,7.599,7.802,0.009,0.007,195.0,93.0,1.02
dL[203],6.746,0.091,6.664,6.825,0.008,0.005,198.0,92.0,1.02
dL[204],8.45,0.123,8.329,8.563,0.011,0.008,193.0,87.0,1.02
dL[205],3.587,0.04,3.556,3.606,0.003,0.002,232.0,112.0,1.02
dL[206],11.09,0.176,10.906,11.267,0.016,0.012,189.0,85.0,1.02
dL[207],14.927,0.258,14.642,15.2,0.025,0.017,187.0,84.0,1.02
dL[208],4.006,0.046,3.969,4.032,0.003,0.002,221.0,108.0,1.02
dL[209],9.171,0.137,9.034,9.301,0.012,0.009,192.0,85.0,1.02
dL[210],11.871,0.192,11.666,12.066,0.018,0.013,189.0,85.0,1.02
dL[211],5.982,0.078,5.913,6.045,0.006,0.005,201.0,94.0,1.02
dL[212],3.557,0.04,3.526,3.576,0.003,0.002,233.0,112.0,1.02
dL[213],8.384,0.122,8.265,8.496,0.011,0.008,193.0,87.0,1.02
dL[214],9.416,0.142,9.274,9.553,0.013,0.009,191.0,85.0,1.02
dL[215],3.086,0.033,3.061,3.1,0.002,0.002,257.0,113.0,1.02
dL[216],2.366,0.024,2.352,2.375,0.002,0.001,354.0,141.0,1.01
dL[217],10.871,0.171,10.692,11.042,0.016,0.011,189.0,85.0,1.02
dL[218],5.112,0.063,5.061,5.159,0.005,0.004,207.0,102.0,1.02
dL[219],2.246,0.023,2.234,2.254,0.001,0.001,391.0,160.0,1.01
dL[220],2.644,0.028,2.626,2.655,0.002,0.001,300.0,131.0,1.01
dL[221],2.868,0.03,2.847,2.88,0.002,0.001,274.0,124.0,1.01
dL[222],5.865,0.076,5.797,5.924,0.006,0.004,202.0,94.0,1.02
dL[223],10.714,0.168,10.539,10.882,0.015,0.011,190.0,85.0,1.02
dL[224],7.991,0.114,7.879,8.094,0.01,0.007,194.0,93.0,1.02
dL[225],1.173,0.011,1.169,1.177,0.001,0.0,2008.0,1242.0,1.0
dL[226],6.201,0.082,6.13,6.269,0.007,0.005,200.0,93.0,1.02
