,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.915,0.012,0.901,0.929,0.0,0.0,2710.0,3062.0,1.0
Omega_m,0.43,0.024,0.392,0.474,0.001,0.0,2473.0,2470.0,1.0
dL[0],7.96,0.077,7.854,8.063,0.002,0.001,3437.0,3053.0,1.0
dL[1],3.23,0.024,3.206,3.255,0.0,0.0,7982.0,5302.0,1.0
dL[2],7.493,0.071,7.398,7.587,0.002,0.001,3506.0,3034.0,1.0
dL[3],0.611,0.006,0.604,0.618,0.0,0.0,3124.0,3773.0,1.0
dL[4],8.082,0.079,7.971,8.185,0.002,0.001,3421.0,3016.0,1.0
dL[5],4.504,0.036,4.462,4.545,0.001,0.001,4813.0,3577.0,1.0
dL[6],8.257,0.081,8.144,8.365,0.002,0.001,3400.0,3014.0,1.0
dL[7],10.768,0.115,10.598,10.926,0.003,0.002,3197.0,2870.0,1.0
dL[8],3.937,0.031,3.905,3.971,0.001,0.0,5613.0,3907.0,1.0
dL[9],4.674,0.038,4.63,4.717,0.001,0.001,4643.0,3532.0,1.0
dL[10],10.3,0.108,10.141,10.448,0.002,0.002,3223.0,2880.0,1.0
dL[11],9.249,0.094,9.114,9.376,0.002,0.001,3300.0,2964.0,1.0
dL[12],8.002,0.078,7.895,8.106,0.002,0.001,3431.0,3050.0,1.0
dL[13],9.447,0.097,9.308,9.578,0.002,0.002,3283.0,2969.0,1.0
dL[14],5.852,0.051,5.787,5.914,0.001,0.001,3923.0,3321.0,1.0
dL[15],6.685,0.061,6.604,6.763,0.001,0.001,3668.0,3157.0,1.0
dL[16],3.405,0.026,3.379,3.431,0.001,0.0,7114.0,4600.0,1.0
dL[17],4.606,0.037,4.563,4.648,0.001,0.001,4710.0,3550.0,1.0
dL[18],1.596,0.012,1.584,1.608,0.0,0.0,5710.0,5461.0,1.0
dL[19],4.603,0.037,4.559,4.645,0.001,0.001,4714.0,3544.0,1.0
dL[20],3.985,0.031,3.953,4.02,0.001,0.0,5526.0,3889.0,1.0
