,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h,0.701,0.007,0.691,0.712,0.0,0.0,5405.0,5095.0,1.0
Omega_m,0.285,0.01,0.268,0.301,0.0,0.0,5429.0,5048.0,1.0
M,-0.006,0.33,-0.46,0.458,0.006,0.006,4670.0,4983.0,1.0
dL[0],8.94,0.064,8.839,9.042,0.001,0.001,8200.0,7468.0,1.0
dL[1],11.359,0.098,11.204,11.512,0.002,0.001,7288.0,7195.0,1.0
dL[2],7.44,0.045,7.364,7.511,0.001,0.001,9322.0,7489.0,1.0
dL[3],5.963,0.03,5.913,6.015,0.0,0.0,11857.0,8663.0,1.0
dL[4],4.138,0.018,4.107,4.169,0.0,0.0,15375.0,9868.0,1.0
dL[5],10.905,0.091,10.762,11.048,0.002,0.001,7406.0,7335.0,1.0
dL[6],12.451,0.115,12.268,12.627,0.002,0.002,7063.0,7020.0,1.0
dL[7],8.758,0.062,8.661,8.857,0.001,0.001,8303.0,7483.0,1.0
dL[8],1.661,0.01,1.644,1.678,0.0,0.0,6137.0,5817.0,1.0
dL[9],4.46,0.02,4.425,4.492,0.0,0.0,16118.0,9749.0,1.0
dL[10],8.266,0.055,8.177,8.354,0.001,0.001,8619.0,7512.0,1.0
dL[11],15.551,0.166,15.294,15.808,0.003,0.002,6684.0,6819.0,1.0
dL[12],12.713,0.119,12.524,12.896,0.002,0.002,7020.0,7054.0,1.0
dL[13],13.468,0.131,13.264,13.673,0.002,0.002,6911.0,6947.0,1.0
dL[14],7.375,0.045,7.302,7.448,0.001,0.001,9385.0,7484.0,1.0
dL[15],4.184,0.018,4.152,4.215,0.0,0.0,15528.0,9920.0,1.0
dL[16],8.63,0.06,8.536,8.727,0.001,0.001,8378.0,7420.0,1.0
dL[17],7.397,0.045,7.322,7.468,0.001,0.001,9363.0,7484.0,1.0
dL[18],10.217,0.081,10.089,10.345,0.001,0.001,7623.0,7432.0,1.0
dL[19],2.922,0.014,2.897,2.944,0.0,0.0,8672.0,7393.0,1.0
dL[20],10.144,0.08,10.017,10.27,0.001,0.001,7650.0,7432.0,1.0
dL[21],7.828,0.05,7.746,7.908,0.001,0.001,8966.0,7444.0,1.0
dL[22],8.16,0.054,8.073,8.246,0.001,0.001,8694.0,7524.0,1.0
dL[23],6.817,0.039,6.751,6.878,0.001,0.0,10020.0,7559.0,1.0
dL[24],8.799,0.062,8.701,8.899,0.001,0.001,8279.0,7480.0,1.0
dL[25],12.832,0.121,12.64,13.018,0.002,0.002,7002.0,7011.0,1.0
dL[26],8.933,0.064,8.832,9.035,0.001,0.001,8204.0,7468.0,1.0
dL[27],5.874,0.03,5.823,5.923,0.0,0.0,12096.0,8663.0,1.0
dL[28],13.416,0.131,13.213,13.619,0.002,0.002,6918.0,6947.0,1.0
dL[29],7.944,0.051,7.861,8.027,0.001,0.001,8870.0,7539.0,1.0
dL[30],7.04,0.041,6.97,7.104,0.001,0.0,9745.0,7655.0,1.0
dL[31],8.171,0.054,8.084,8.258,0.001,0.001,8686.0,7514.0,1.0
dL[32],12.993,0.124,12.799,13.184,0.002,0.002,6977.0,7004.0,1.0
dL[33],14.776,0.153,14.54,15.014,0.003,0.002,6755.0,6888.0,1.0
dL[34],4.364,0.019,4.332,4.398,0.0,0.0,15962.0,9859.0,1.0
dL[35],13.102,0.126,12.905,13.295,0.002,0.002,6961.0,7038.0,1.0
dL[36],1.638,0.01,1.622,1.655,0.0,0.0,6114.0,5791.0,1.0
dL[37],14.407,0.147,14.181,14.636,0.003,0.002,6795.0,6848.0,1.0
dL[38],4.761,0.021,4.724,4.797,0.0,0.0,15894.0,9435.0,1.0
dL[39],14.189,0.143,13.968,14.412,0.003,0.002,6820.0,6877.0,1.0
dL[40],2.976,0.014,2.952,3.0,0.0,0.0,8912.0,7586.0,1.0
dL[41],12.951,0.123,12.757,13.141,0.002,0.002,6984.0,7004.0,1.0
dL[42],10.362,0.084,10.233,10.495,0.002,0.001,7576.0,7431.0,1.0
dL[43],4.66,0.021,4.623,4.695,0.0,0.0,16044.0,9470.0,1.0
dL[44],10.853,0.091,10.71,10.995,0.002,0.001,7421.0,7335.0,1.0
dL[45],15.149,0.159,14.903,15.395,0.003,0.002,6719.0,6914.0,1.0
dL[46],3.771,0.016,3.743,3.8,0.0,0.0,14056.0,10064.0,1.0
dL[47],14.563,0.15,14.332,14.796,0.003,0.002,6778.0,6887.0,1.0
dL[48],4.434,0.019,4.401,4.468,0.0,0.0,16080.0,9739.0,1.0
dL[49],6.604,0.036,6.541,6.661,0.001,0.0,10347.0,7605.0,1.0
dL[50],4.998,0.023,4.957,5.035,0.0,0.0,15232.0,9128.0,1.0
dL[51],12.145,0.11,11.968,12.312,0.002,0.001,7120.0,7177.0,1.0
dL[52],14.119,0.142,13.9,14.341,0.003,0.002,6829.0,6867.0,1.0
dL[53],7.847,0.05,7.765,7.927,0.001,0.001,8952.0,7455.0,1.0
dL[54],9.759,0.075,9.642,9.879,0.001,0.001,7806.0,7470.0,1.0
dL[55],4.072,0.018,4.042,4.103,0.0,0.0,15168.0,10692.0,1.0
dL[56],9.77,0.075,9.652,9.889,0.001,0.001,7802.0,7470.0,1.0
dL[57],5.233,0.024,5.191,5.275,0.0,0.0,14365.0,8716.0,1.0
dL[58],7.882,0.051,7.8,7.964,0.001,0.001,8922.0,7528.0,1.0
dL[59],5.128,0.024,5.085,5.166,0.0,0.0,14751.0,8762.0,1.0
dL[60],6.566,0.036,6.503,6.623,0.001,0.0,10410.0,7616.0,1.0
dL[61],2.777,0.013,2.753,2.799,0.0,0.0,8127.0,7265.0,1.0
dL[62],8.043,0.053,7.958,8.126,0.001,0.001,8787.0,7535.0,1.0
dL[63],7.021,0.041,6.951,7.085,0.001,0.0,9768.0,7643.0,1.0
dL[64],12.99,0.124,12.795,13.18,0.002,0.002,6978.0,7004.0,1.0
dL[65],3.556,0.016,3.528,3.582,0.0,0.0,12633.0,10065.0,1.0
dL[66],4.193,0.018,4.161,4.224,0.0,0.0,15555.0,9920.0,1.0
dL[67],8.203,0.054,8.115,8.29,0.001,0.001,8664.0,7512.0,1.0
dL[68],6.573,0.036,6.511,6.63,0.001,0.0,10401.0,7616.0,1.0
dL[69],5.424,0.026,5.38,5.468,0.0,0.0,13561.0,8625.0,1.0
dL[70],7.796,0.05,7.715,7.875,0.001,0.001,8992.0,7445.0,1.0
dL[71],5.176,0.024,5.132,5.215,0.0,0.0,14577.0,8688.0,1.0
dL[72],6.35,0.034,6.293,6.406,0.0,0.0,10851.0,7881.0,1.0
dL[73],11.219,0.096,11.066,11.367,0.002,0.001,7321.0,7176.0,1.0
dL[74],14.895,0.155,14.655,15.135,0.003,0.002,6743.0,6916.0,1.0
dL[75],5.05,0.023,5.008,5.088,0.0,0.0,15042.0,9207.0,1.0
dL[76],9.93,0.077,9.807,10.051,0.001,0.001,7732.0,7482.0,1.0
dL[77],8.049,0.053,7.964,8.133,0.001,0.001,8783.0,7535.0,1.0
dL[78],13.208,0.127,13.011,13.407,0.002,0.002,6945.0,6955.0,1.0
dL[79],6.035,0.031,5.983,6.087,0.0,0.0,11642.0,8594.0,1.0
dL[80],11.561,0.101,11.399,11.715,0.002,0.001,7241.0,7246.0,1.0
dL[81],14.11,0.142,13.891,14.332,0.003,0.002,6829.0,6867.0,1.0
dL[82],7.846,0.05,7.764,7.926,0.001,0.001,8952.0,7455.0,1.0
dL[83],14.495,0.148,14.266,14.726,0.003,0.002,6786.0,6875.0,1.0
dL[84],15.295,0.162,15.045,15.545,0.003,0.002,6706.0,6844.0,1.0
dL[85],8.802,0.062,8.704,8.902,0.001,0.001,8277.0,7480.0,1.0
dL[86],9.711,0.074,9.594,9.829,0.001,0.001,7826.0,7501.0,1.0
dL[87],5.226,0.024,5.184,5.268,0.0,0.0,14393.0,8744.0,1.0
dL[88],14.5,0.149,14.271,14.731,0.003,0.002,6785.0,6875.0,1.0
dL[89],12.51,0.116,12.326,12.688,0.002,0.002,7052.0,7027.0,1.0
dL[90],3.438,0.015,3.412,3.464,0.0,0.0,11792.0,9977.0,1.0
dL[91],15.157,0.16,14.91,15.403,0.003,0.002,6719.0,6914.0,1.0
dL[92],15.71,0.169,15.45,15.973,0.003,0.002,6670.0,6816.0,1.0
dL[93],9.842,0.076,9.723,9.963,0.001,0.001,7769.0,7492.0,1.0
dL[94],13.63,0.134,13.422,13.838,0.003,0.002,6890.0,6928.0,1.0
dL[95],10.755,0.089,10.616,10.896,0.002,0.001,7449.0,7331.0,1.0
dL[96],7.589,0.047,7.51,7.663,0.001,0.001,9180.0,7446.0,1.0
dL[97],6.579,0.036,6.516,6.636,0.001,0.0,10391.0,7602.0,1.0
dL[98],10.623,0.087,10.486,10.76,0.002,0.001,7491.0,7380.0,1.0
dL[99],10.935,0.092,10.791,11.079,0.002,0.001,7397.0,7335.0,1.0
dL[100],12.697,0.119,12.508,12.879,0.002,0.002,7023.0,7054.0,1.0
dL[101],9.295,0.069,9.189,9.407,0.001,0.001,8015.0,7407.0,1.0
dL[102],11.008,0.093,10.861,11.153,0.002,0.001,7377.0,7350.0,1.0
dL[103],13.263,0.128,13.064,13.462,0.002,0.002,6937.0,6955.0,1.0
dL[104],7.773,0.049,7.693,7.852,0.001,0.001,9010.0,7452.0,1.0
dL[105],7.313,0.044,7.24,7.383,0.001,0.0,9450.0,7486.0,1.0
dL[106],9.51,0.072,9.399,9.625,0.001,0.001,7913.0,7421.0,1.0
dL[107],14.933,0.156,14.693,15.175,0.003,0.002,6739.0,6916.0,1.0
dL[108],13.699,0.135,13.49,13.911,0.003,0.002,6882.0,6919.0,1.0
dL[109],11.767,0.104,11.599,11.925,0.002,0.001,7196.0,7202.0,1.0
dL[110],9.012,0.065,8.908,9.115,0.001,0.001,8160.0,7479.0,1.0
dL[111],10.606,0.087,10.47,10.743,0.002,0.001,7496.0,7391.0,1.0
dL[112],6.969,0.04,6.901,7.033,0.001,0.0,9823.0,7633.0,1.0
dL[113],6.117,0.032,6.065,6.171,0.0,0.0,11406.0,8579.0,1.0
dL[114],7.098,0.042,7.029,7.165,0.001,0.0,9677.0,7540.0,1.0
dL[115],5.836,0.029,5.786,5.885,0.0,0.0,12210.0,8851.0,1.0
dL[116],6.258,0.033,6.202,6.312,0.0,0.0,11065.0,8422.0,1.0
dL[117],4.436,0.019,4.403,4.47,0.0,0.0,16082.0,9739.0,1.0
dL[118],6.954,0.04,6.886,7.018,0.001,0.0,9841.0,7558.0,1.0
dL[119],13.729,0.136,13.518,13.94,0.003,0.002,6879.0,6919.0,1.0
dL[120],7.276,0.044,7.204,7.346,0.001,0.0,9487.0,7453.0,1.0
dL[121],9.378,0.07,9.268,9.489,0.001,0.001,7975.0,7404.0,1.0
dL[122],9.831,0.076,9.712,9.952,0.001,0.001,7774.0,7492.0,1.0
dL[123],4.194,0.018,4.162,4.225,0.0,0.0,15558.0,9920.0,1.0
dL[124],12.785,0.12,12.595,12.97,0.002,0.002,7009.0,7060.0,1.0
dL[125],10.233,0.082,10.105,10.362,0.001,0.001,7618.0,7427.0,1.0
dL[126],14.22,0.144,13.999,14.445,0.003,0.002,6816.0,6871.0,1.0
dL[127],14.808,0.154,14.572,15.047,0.003,0.002,6752.0,6916.0,1.0
dL[128],8.245,0.055,8.157,8.334,0.001,0.001,8633.0,7482.0,1.0
dL[129],9.331,0.069,9.225,9.444,0.001,0.001,7996.0,7414.0,1.0
dL[130],14.098,0.142,13.879,14.319,0.003,0.002,6831.0,6867.0,1.0
dL[131],13.917,0.139,13.702,14.133,0.003,0.002,6854.0,6895.0,1.0
dL[132],11.003,0.093,10.857,11.149,0.002,0.001,7378.0,7350.0,1.0
dL[133],9.028,0.065,8.923,9.13,0.001,0.001,8151.0,7497.0,1.0
dL[134],4.658,0.021,4.621,4.693,0.0,0.0,16044.0,9470.0,1.0
dL[135],13.259,0.128,13.06,13.458,0.002,0.002,6938.0,6955.0,1.0
dL[136],7.549,0.047,7.471,7.623,0.001,0.001,9217.0,7431.0,1.0
dL[137],3.777,0.016,3.748,3.805,0.0,0.0,14090.0,10026.0,1.0
dL[138],10.004,0.078,9.88,10.127,0.001,0.001,7702.0,7424.0,1.0
dL[139],13.688,0.135,13.48,13.899,0.003,0.002,6882.0,6919.0,1.0
dL[140],7.781,0.049,7.701,7.86,0.001,0.001,9004.0,7445.0,1.0
dL[141],7.477,0.046,7.401,7.55,0.001,0.001,9286.0,7467.0,1.0
dL[142],12.179,0.111,12.002,12.348,0.002,0.001,7112.0,7177.0,1.0
dL[143],13.333,0.129,13.132,13.534,0.002,0.002,6927.0,6955.0,1.0
dL[144],6.862,0.039,6.796,6.924,0.001,0.0,9961.0,7559.0,1.0
dL[145],11.164,0.095,11.012,11.311,0.002,0.001,7337.0,7195.0,1.0
dL[146],10.967,0.092,10.822,11.111,0.002,0.001,7388.0,7350.0,1.0
dL[147],4.806,0.022,4.767,4.842,0.0,0.0,15796.0,9500.0,1.0
dL[148],4.019,0.017,3.987,4.048,0.0,0.0,14993.0,10566.0,1.0
dL[149],11.987,0.108,11.815,12.152,0.002,0.001,7150.0,7222.0,1.0
dL[150],5.549,0.027,5.503,5.594,0.0,0.0,13138.0,8612.0,1.0
dL[151],14.452,0.148,14.224,14.682,0.003,0.002,6790.0,6875.0,1.0
dL[152],8.625,0.06,8.531,8.722,0.001,0.001,8381.0,7420.0,1.0
dL[153],8.722,0.061,8.626,8.821,0.001,0.001,8323.0,7472.0,1.0
dL[154],13.608,0.134,13.4,13.815,0.003,0.002,6893.0,6928.0,1.0
dL[155],10.263,0.082,10.135,10.393,0.001,0.001,7608.0,7416.0,1.0
dL[156],5.559,0.027,5.513,5.605,0.0,0.0,13102.0,8626.0,1.0
dL[157],11.186,0.096,11.034,11.333,0.002,0.001,7331.0,7185.0,1.0
dL[158],10.429,0.084,10.298,10.563,0.002,0.001,7553.0,7431.0,1.0
dL[159],10.745,0.089,10.605,10.885,0.002,0.001,7453.0,7331.0,1.0
dL[160],3.25,0.015,3.224,3.275,0.0,0.0,10544.0,9403.0,1.0
dL[161],8.232,0.055,8.144,8.32,0.001,0.001,8643.0,7481.0,1.0
dL[162],11.63,0.102,11.466,11.785,0.002,0.001,7225.0,7218.0,1.0
dL[163],11.292,0.097,11.139,11.443,0.002,0.001,7304.0,7175.0,1.0
dL[164],6.367,0.034,6.309,6.422,0.0,0.0,10812.0,7865.0,1.0
dL[165],13.581,0.133,13.375,13.789,0.003,0.002,6896.0,6928.0,1.0
dL[166],4.19,0.018,4.157,4.221,0.0,0.0,15544.0,9920.0,1.0
dL[167],5.358,0.025,5.315,5.402,0.0,0.0,13806.0,8507.0,1.0
dL[168],8.438,0.057,8.346,8.529,0.001,0.001,8503.0,7438.0,1.0
dL[169],7.306,0.044,7.233,7.376,0.001,0.0,9457.0,7477.0,1.0
dL[170],10.104,0.08,9.978,10.23,0.001,0.001,7665.0,7452.0,1.0
dL[171],15.642,0.168,15.384,15.903,0.003,0.002,6676.0,6810.0,1.0
dL[172],6.341,0.034,6.283,6.396,0.0,0.0,10873.0,7870.0,1.0
dL[173],15.086,0.158,14.842,15.332,0.003,0.002,6725.0,6914.0,1.0
dL[174],10.129,0.08,10.003,10.255,0.001,0.001,7655.0,7437.0,1.0
dL[175],6.612,0.037,6.548,6.669,0.001,0.0,10331.0,7559.0,1.0
dL[176],7.926,0.051,7.843,8.008,0.001,0.001,8885.0,7560.0,1.0
dL[177],7.12,0.042,7.051,7.188,0.001,0.0,9655.0,7529.0,1.0
dL[178],12.613,0.118,12.427,12.793,0.002,0.002,7036.0,7027.0,1.0
dL[179],7.01,0.041,6.941,7.074,0.001,0.0,9780.0,7632.0,1.0
dL[180],1.67,0.01,1.653,1.687,0.0,0.0,6146.0,5798.0,1.0
dL[181],8.725,0.061,8.629,8.824,0.001,0.001,8321.0,7472.0,1.0
dL[182],5.986,0.031,5.935,6.038,0.0,0.0,11785.0,8592.0,1.0
dL[183],6.329,0.034,6.273,6.386,0.0,0.0,10900.0,7876.0,1.0
dL[184],4.33,0.019,4.297,4.362,0.0,0.0,15896.0,9943.0,1.0
dL[185],12.408,0.114,12.226,12.583,0.002,0.002,7070.0,7195.0,1.0
dL[186],7.528,0.046,7.451,7.602,0.001,0.001,9236.0,7432.0,1.0
dL[187],3.587,0.016,3.559,3.614,0.0,0.0,12857.0,10067.0,1.0
dL[188],11.033,0.093,10.886,11.179,0.002,0.001,7369.0,7324.0,1.0
dL[189],10.6,0.087,10.464,10.737,0.002,0.001,7498.0,7391.0,1.0
dL[190],13.195,0.127,12.998,13.393,0.002,0.002,6947.0,6964.0,1.0
dL[191],2.418,0.012,2.397,2.439,0.0,0.0,7231.0,6321.0,1.0
dL[192],11.427,0.099,11.267,11.578,0.002,0.001,7273.0,7248.0,1.0
dL[193],13.726,0.136,13.516,13.937,0.003,0.002,6879.0,6919.0,1.0
dL[194],7.353,0.044,7.281,7.425,0.001,0.0,9408.0,7484.0,1.0
dL[195],11.211,0.096,11.058,11.359,0.002,0.001,7324.0,7176.0,1.0
dL[196],7.089,0.042,7.017,7.154,0.001,0.0,9688.0,7539.0,1.0
dL[197],14.971,0.156,14.73,15.214,0.003,0.002,6734.0,6916.0,1.0
dL[198],9.382,0.07,9.272,9.494,0.001,0.001,7973.0,7404.0,1.0
dL[199],5.466,0.026,5.421,5.51,0.0,0.0,13424.0,8612.0,1.0
dL[200],10.604,0.087,10.468,10.741,0.002,0.001,7497.0,7391.0,1.0
dL[201],12.696,0.119,12.507,12.878,0.002,0.002,7023.0,7054.0,1.0
dL[202],10.617,0.087,10.48,10.754,0.002,0.001,7493.0,7380.0,1.0
dL[203],5.771,0.029,5.722,5.819,0.0,0.0,12406.0,8928.0,1.0
dL[204],8.02,0.052,7.936,8.104,0.001,0.001,8804.0,7516.0,1.0
dL[205],4.341,0.019,4.308,4.373,0.0,0.0,15920.0,10008.0,1.0
dL[206],14.76,0.153,14.524,14.998,0.003,0.002,6757.0,6888.0,1.0
dL[207],7.218,0.043,7.146,7.287,0.001,0.0,9548.0,7453.0,1.0
dL[208],5.422,0.026,5.377,5.465,0.0,0.0,13567.0,8625.0,1.0
dL[209],7.748,0.049,7.668,7.827,0.001,0.001,9034.0,7401.0,1.0
dL[210],11.624,0.102,11.46,11.78,0.002,0.001,7227.0,7218.0,1.0
dL[211],10.68,0.088,10.542,10.818,0.002,0.001,7473.0,7380.0,1.0
dL[212],15.151,0.16,14.905,15.398,0.003,0.002,6719.0,6914.0,1.0
dL[213],8.499,0.058,8.407,8.593,0.001,0.001,8461.0,7459.0,1.0
dL[214],3.921,0.017,3.891,3.95,0.0,0.0,14656.0,10106.0,1.0
dL[215],8.248,0.055,8.16,8.336,0.001,0.001,8632.0,7482.0,1.0
dL[216],1.174,0.008,1.16,1.187,0.0,0.0,5776.0,5425.0,1.0
dL[217],7.864,0.05,7.782,7.944,0.001,0.001,8936.0,7517.0,1.0
dL[218],10.525,0.086,10.391,10.66,0.002,0.001,7522.0,7390.0,1.0
dL[219],4.153,0.018,4.122,4.184,0.0,0.0,15421.0,9905.0,1.0
dL[220],6.385,0.034,6.327,6.441,0.0,0.0,10775.0,7828.0,1.0
dL[221],4.795,0.021,4.758,4.832,0.0,0.0,15826.0,9500.0,1.0
dL[222],10.435,0.085,10.303,10.569,0.002,0.001,7551.0,7431.0,1.0
dL[223],7.096,0.042,7.025,7.161,0.001,0.0,9679.0,7540.0,1.0
dL[224],6.323,0.034,6.266,6.378,0.0,0.0,10913.0,7876.0,1.0
dL[225],11.276,0.097,11.125,11.429,0.002,0.001,7308.0,7175.0,1.0
dL[226],6.872,0.039,6.805,6.934,0.001,0.0,9950.0,7580.0,1.0
dL[227],3.292,0.015,3.266,3.317,0.0,0.0,10809.0,9756.0,1.0
